gene_id	state	timepoint	mean_rpkm	gene_name	protein_intensity	scaled_protein_intensity
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000045983	quiescence	Day-3	130.374747466382	Eif4g1	0.0645351	0.2240456155196
ENSMUSG00000046020	active	Day-0	6.34355065509162	Pofut1	5.72205e-05	-0.055125427053605
ENSMUSG00000046020	active	Day-0	6.34355065509162	Pofut1	5.72205e-05	-0.055125427053605
ENSMUSG00000046020	active	Day-0	6.34355065509162	Pofut1	5.72205e-05	-0.055125427053605
ENSMUSG00000046020	active	Day-0	6.34355065509162	Pofut1	5.72205e-05	-0.055125427053605
ENSMUSG00000046020	active	Day-0	6.34355065509162	Pofut1	5.72205e-05	-0.055125427053605
ENSMUSG00000046020	active	Day-0	6.34355065509162	Pofut1	5.72205e-05	-0.055125427053605
ENSMUSG00000046020	active	Day-0	6.34355065509162	Pofut1	5.72205e-05	-0.055125427053605
ENSMUSG00000046020	quiescence	Day-10	5.725340678516	Pofut1	0.0310764	0.180495253393284
ENSMUSG00000046020	quiescence	Day-10	5.725340678516	Pofut1	0.0310764	0.180495253393284
ENSMUSG00000046020	quiescence	Day-10	5.725340678516	Pofut1	0.0310764	0.180495253393284
ENSMUSG00000046020	quiescence	Day-10	5.725340678516	Pofut1	0.0310764	0.180495253393284
ENSMUSG00000046020	quiescence	Day-10	5.725340678516	Pofut1	0.0310764	0.180495253393284
ENSMUSG00000046020	quiescence	Day-10	5.725340678516	Pofut1	0.0310764	0.180495253393284
ENSMUSG00000046020	quiescence	Day-10	5.725340678516	Pofut1	0.0310764	0.180495253393284
ENSMUSG00000046020	quiescence	Day-3	9.61809368514434	Pofut1	-0.0153503	-0.0356821297237496
ENSMUSG00000046020	quiescence	Day-3	9.61809368514434	Pofut1	-0.0153503	-0.0356821297237496
ENSMUSG00000046020	quiescence	Day-3	9.61809368514434	Pofut1	-0.0153503	-0.0356821297237496
ENSMUSG00000046020	quiescence	Day-3	9.61809368514434	Pofut1	-0.0153503	-0.0356821297237496
ENSMUSG00000046020	quiescence	Day-3	9.61809368514434	Pofut1	-0.0153503	-0.0356821297237496
ENSMUSG00000046020	quiescence	Day-3	9.61809368514434	Pofut1	-0.0153503	-0.0356821297237496
ENSMUSG00000046020	quiescence	Day-3	9.61809368514434	Pofut1	-0.0153503	-0.0356821297237496
ENSMUSG00000046034	active	Day-0	0.859591090435815	Otulin	0.28898	0.212442747260044
ENSMUSG00000046034	active	Day-0	0.859591090435815	Otulin	0.28898	0.212442747260044
ENSMUSG00000046034	active	Day-0	0.859591090435815	Otulin	0.28898	0.212442747260044
ENSMUSG00000046034	quiescence	Day-10	1.51351529197361	Otulin	0.106985	0.510828577792752
ENSMUSG00000046034	quiescence	Day-10	1.51351529197361	Otulin	0.106985	0.510828577792752
ENSMUSG00000046034	quiescence	Day-10	1.51351529197361	Otulin	0.106985	0.510828577792752
ENSMUSG00000046034	quiescence	Day-3	1.44448030624288	Otulin	0.00834465	0.0413561768648623
ENSMUSG00000046034	quiescence	Day-3	1.44448030624288	Otulin	0.00834465	0.0413561768648623
ENSMUSG00000046034	quiescence	Day-3	1.44448030624288	Otulin	0.00834465	0.0413561768648623
ENSMUSG00000046139	active	Day-0	32.1819311886515	Patl1	0.544286	0.448878795776325
ENSMUSG00000046139	active	Day-0	32.1819311886515	Patl1	0.544286	0.448878795776325
ENSMUSG00000046139	quiescence	Day-10	7.77845866815635	Patl1	-0.248979	-1.03822872910702
ENSMUSG00000046139	quiescence	Day-10	7.77845866815635	Patl1	-0.248979	-1.03822872910702
ENSMUSG00000046139	quiescence	Day-3	10.2914859834859	Patl1	0.0113134	0.0510083378816587
ENSMUSG00000046139	quiescence	Day-3	10.2914859834859	Patl1	0.0113134	0.0510083378816587
ENSMUSG00000046152	active	Day-0	7.45310538591595	Fut10	-0.0586863	-0.10952714837216
ENSMUSG00000046152	quiescence	Day-10	2.2297871636406	Fut10	0.0210018	0.136653368415892
ENSMUSG00000046152	quiescence	Day-3	6.76858443222338	Fut10	0.0384817	0.139339388375177
ENSMUSG00000046160	active	Day-0	126.583159312801	Olig1	-0.943768	-0.9291914718196
ENSMUSG00000046160	active	Day-0	126.583159312801	Olig1	-0.943768	-0.9291914718196
ENSMUSG00000046160	quiescence	Day-10	22.1756444997858	Olig1	-0.0419598	-0.137338177173271
ENSMUSG00000046160	quiescence	Day-10	22.1756444997858	Olig1	-0.0419598	-0.137338177173271
ENSMUSG00000046160	quiescence	Day-3	173.597239530473	Olig1	0.222563	0.737834494996218
ENSMUSG00000046160	quiescence	Day-3	173.597239530473	Olig1	0.222563	0.737834494996218
ENSMUSG00000046186	active	Day-0	9.97988586443036	Cd109	0.922426	0.799070046220679
ENSMUSG00000046186	active	Day-0	9.97988586443036	Cd109	0.922426	0.799070046220679
ENSMUSG00000046186	quiescence	Day-10	83.587637509329	Cd109	-0.7572	-3.24986657329888
ENSMUSG00000046186	quiescence	Day-10	83.587637509329	Cd109	-0.7572	-3.24986657329888
ENSMUSG00000046186	quiescence	Day-3	5.53605691870155	Cd109	0.962244	3.1427254804497
ENSMUSG00000046186	quiescence	Day-3	5.53605691870155	Cd109	0.962244	3.1427254804497
ENSMUSG00000046201	active	Day-0	2.51581158463326	Scaf8	0.70907	0.601483426371402
ENSMUSG00000046201	active	Day-0	2.51581158463326	Scaf8	0.70907	0.601483426371402
ENSMUSG00000046201	quiescence	Day-10	3.60229586074822	Scaf8	-0.066782	-0.24535755633332
ENSMUSG00000046201	quiescence	Day-10	3.60229586074822	Scaf8	-0.066782	-0.24535755633332
ENSMUSG00000046201	quiescence	Day-3	9.49546309398114	Scaf8	0.00191307	0.0204454751377354
ENSMUSG00000046201	quiescence	Day-3	9.49546309398114	Scaf8	0.00191307	0.0204454751377354
ENSMUSG00000046230	active	Day-0	2.68227643262142	Vps13a	-0.247072	-0.28398905097129
ENSMUSG00000046230	active	Day-0	2.68227643262142	Vps13a	-0.247072	-0.28398905097129
ENSMUSG00000046230	quiescence	Day-10	1.38615802157688	Vps13a	0.161663	0.748772177220407
ENSMUSG00000046230	quiescence	Day-10	1.38615802157688	Vps13a	0.161663	0.748772177220407
ENSMUSG00000046230	quiescence	Day-3	9.90638887098695	Vps13a	-0.113388	-0.354427617257691
ENSMUSG00000046230	quiescence	Day-3	9.90638887098695	Vps13a	-0.113388	-0.354427617257691
ENSMUSG00000046240	active	Day-0	8.11012218706509	Hepacam	-1.93751	-1.84948489118564
ENSMUSG00000046240	active	Day-0	8.11012218706509	Hepacam	-1.93751	-1.84948489118564
ENSMUSG00000046240	active	Day-0	8.11012218706509	Hepacam	-1.93751	-1.84948489118564
ENSMUSG00000046240	quiescence	Day-10	46.0666496757352	Hepacam	0.145182	0.677051403560669
ENSMUSG00000046240	quiescence	Day-10	46.0666496757352	Hepacam	0.145182	0.677051403560669
ENSMUSG00000046240	quiescence	Day-10	46.0666496757352	Hepacam	0.145182	0.677051403560669
ENSMUSG00000046240	quiescence	Day-3	237.105225654018	Hepacam	-0.137497	-0.43281210566323
ENSMUSG00000046240	quiescence	Day-3	237.105225654018	Hepacam	-0.137497	-0.43281210566323
ENSMUSG00000046240	quiescence	Day-3	237.105225654018	Hepacam	-0.137497	-0.43281210566323
ENSMUSG00000046324	active	Day-0	1.9883135017446	Ermp1	0.0148611	-0.0414157188145069
ENSMUSG00000046324	active	Day-0	1.9883135017446	Ermp1	0.0148611	-0.0414157188145069
ENSMUSG00000046324	active	Day-0	1.9883135017446	Ermp1	0.0148611	-0.0414157188145069
ENSMUSG00000046324	quiescence	Day-10	16.9916392168051	Ermp1	-0.132062	-0.529438140309276
ENSMUSG00000046324	quiescence	Day-10	16.9916392168051	Ermp1	-0.132062	-0.529438140309276
ENSMUSG00000046324	quiescence	Day-10	16.9916392168051	Ermp1	-0.132062	-0.529438140309276
ENSMUSG00000046324	quiescence	Day-3	10.7011851212857	Ermp1	0.0844221	0.288703308535526
ENSMUSG00000046324	quiescence	Day-3	10.7011851212857	Ermp1	0.0844221	0.288703308535526
ENSMUSG00000046324	quiescence	Day-3	10.7011851212857	Ermp1	0.0844221	0.288703308535526
ENSMUSG00000046329	active	Day-0	6.15506383668359	Slc25a23	-1.50043	-1.44470996194192
ENSMUSG00000046329	active	Day-0	6.15506383668359	Slc25a23	-1.50043	-1.44470996194192
ENSMUSG00000046329	quiescence	Day-10	32.0376982439798	Slc25a23	0.121279	0.57303212968234
ENSMUSG00000046329	quiescence	Day-10	32.0376982439798	Slc25a23	0.121279	0.57303212968234
ENSMUSG00000046329	quiescence	Day-3	NA	Slc25a23	-0.336981	-1.08138530592416
ENSMUSG00000046329	quiescence	Day-3	NA	Slc25a23	-0.336981	-1.08138530592416
ENSMUSG00000046330	active	Day-0	17.9762819641976	Rpl37a	1.05919	0.925725666297295
ENSMUSG00000046330	active	Day-0	17.9762819641976	Rpl37a	1.05919	0.925725666297295
ENSMUSG00000046330	quiescence	Day-10	10.5258348787073	Rpl37a	-0.191177	-0.786690341929047
ENSMUSG00000046330	quiescence	Day-10	10.5258348787073	Rpl37a	-0.191177	-0.786690341929047
ENSMUSG00000046330	quiescence	Day-3	NA	Rpl37a	0.0860672	0.294051946881204
ENSMUSG00000046330	quiescence	Day-3	NA	Rpl37a	0.0860672	0.294051946881204
ENSMUSG00000046364	active	Day-0	4.14659270344319	Rpl27a	0.888762	0.767894190043182
ENSMUSG00000046364	active	Day-0	4.14659270344319	Rpl27a	0.888762	0.767894190043182
ENSMUSG00000046364	quiescence	Day-10	NA	Rpl27a	0.0335217	0.191136525635876
ENSMUSG00000046364	quiescence	Day-10	NA	Rpl27a	0.0335217	0.191136525635876
ENSMUSG00000046364	quiescence	Day-3	2.9606928710957	Rpl27a	0.018343	0.0738633546677379
ENSMUSG00000046364	quiescence	Day-3	2.9606928710957	Rpl27a	0.018343	0.0738633546677379
ENSMUSG00000046417	active	Day-0	1.25363545509638	Lrrc75a	-1.29551	-1.25493582791469
ENSMUSG00000046417	quiescence	Day-10	10.0781011117124	Lrrc75a	-0.201326	-0.830855995219059
ENSMUSG00000046417	quiescence	Day-3	6.52286401507883	Lrrc75a	-0.10368	-0.322864441122597
ENSMUSG00000046434	active	Day-0	12.0760852067672	Hnrnpa1	0.534056	0.439404906497101
ENSMUSG00000046434	active	Day-0	12.0760852067672	Hnrnpa1	0.534056	0.439404906497101
ENSMUSG00000046434	quiescence	Day-10	4.70676310715708	Hnrnpa1	-0.361433	-1.52759757087222
ENSMUSG00000046434	quiescence	Day-10	4.70676310715708	Hnrnpa1	-0.361433	-1.52759757087222
ENSMUSG00000046434	quiescence	Day-3	3.8408355075895	Hnrnpa1	0.13512	0.453535070729529
ENSMUSG00000046434	quiescence	Day-3	3.8408355075895	Hnrnpa1	0.13512	0.453535070729529
ENSMUSG00000046442	active	Day-0	8.45957518953727	Ppm1e	0.299024	0.221744384006919
ENSMUSG00000046442	active	Day-0	8.45957518953727	Ppm1e	0.299024	0.221744384006919
ENSMUSG00000046442	quiescence	Day-10	6.66764242670336	Ppm1e	-0.26887	-1.12478888376183
ENSMUSG00000046442	quiescence	Day-10	6.66764242670336	Ppm1e	-0.26887	-1.12478888376183
ENSMUSG00000046442	quiescence	Day-3	8.31879947243123	Ppm1e	0.0619764	0.215726631302782
ENSMUSG00000046442	quiescence	Day-3	8.31879947243123	Ppm1e	0.0619764	0.215726631302782
ENSMUSG00000046516	active	Day-0	0.617855729555313	Cox17	-0.631525	-0.640026700537809
ENSMUSG00000046516	active	Day-0	0.617855729555313	Cox17	-0.631525	-0.640026700537809
ENSMUSG00000046516	quiescence	Day-10	3.42084586600346	Cox17	-0.148773	-0.602159810634371
ENSMUSG00000046516	quiescence	Day-10	3.42084586600346	Cox17	-0.148773	-0.602159810634371
ENSMUSG00000046516	quiescence	Day-3	0.580718621185043	Cox17	0.128492	0.431985757645124
ENSMUSG00000046516	quiescence	Day-3	0.580718621185043	Cox17	0.128492	0.431985757645124
ENSMUSG00000046523	active	Day-0	0.220300145450308	Kctd4	0.891933	0.770830817893076
ENSMUSG00000046523	quiescence	Day-10	1.00736158713905	Kctd4	-0.0850029	-0.324649895680249
ENSMUSG00000046523	quiescence	Day-3	0.915483691918665	Kctd4	0.847108	2.76838907259122
ENSMUSG00000046562	active	Day-0	4.16235434955019	Unc119b	0.691692	0.585389853752208
ENSMUSG00000046562	quiescence	Day-10	2.03200654891489	Unc119b	-0.0897813	-0.345444176661724
ENSMUSG00000046562	quiescence	Day-3	21.1919955806729	Unc119b	0.129929	0.436657809984033
ENSMUSG00000046573	active	Day-0	0.944394027596475	Lyrm4	-0.509463	-0.526986439227874
ENSMUSG00000046573	quiescence	Day-10	0.982799093865072	Lyrm4	0.158971	0.737057334511105
ENSMUSG00000046573	quiescence	Day-3	0.55275082176867	Lyrm4	-0.3275	-1.05056016450092
ENSMUSG00000046574	active	Day-0	12.2992425297597	Prr12	0.913606	0.79090194226733
ENSMUSG00000046574	quiescence	Day-10	19.0536628985379	Prr12	-0.0402994	-0.130112573594324
ENSMUSG00000046574	quiescence	Day-3	89.2508551770025	Prr12	-0.0238466	-0.0633057610995838
ENSMUSG00000046598	active	Day-0	0.255908357864566	Bdh1	-1.20223	-1.16855025685252
ENSMUSG00000046598	active	Day-0	0.255908357864566	Bdh1	-1.20223	-1.16855025685252
ENSMUSG00000046598	active	Day-0	0.255908357864566	Bdh1	-1.20223	-1.16855025685252
ENSMUSG00000046598	quiescence	Day-10	1.49333186405479	Bdh1	0.133025	0.624147487209632
ENSMUSG00000046598	quiescence	Day-10	1.49333186405479	Bdh1	0.133025	0.624147487209632
ENSMUSG00000046598	quiescence	Day-10	1.49333186405479	Bdh1	0.133025	0.624147487209632
ENSMUSG00000046598	quiescence	Day-3	1.16462027448089	Bdh1	-0.172336	-0.54608255203432
ENSMUSG00000046598	quiescence	Day-3	1.16462027448089	Bdh1	-0.172336	-0.54608255203432
ENSMUSG00000046598	quiescence	Day-3	1.16462027448089	Bdh1	-0.172336	-0.54608255203432
ENSMUSG00000046668	active	Day-0	7.1608962862051	Cxxc5	-1.22861	-1.19298048160188
ENSMUSG00000046668	active	Day-0	7.1608962862051	Cxxc5	-1.22861	-1.19298048160188
ENSMUSG00000046668	active	Day-0	7.1608962862051	Cxxc5	-1.22861	-1.19298048160188
ENSMUSG00000046668	active	Day-0	7.1608962862051	Cxxc5	-1.22861	-1.19298048160188
ENSMUSG00000046668	active	Day-0	7.1608962862051	Cxxc5	-1.22861	-1.19298048160188
ENSMUSG00000046668	active	Day-0	7.1608962862051	Cxxc5	-1.22861	-1.19298048160188
ENSMUSG00000046668	quiescence	Day-10	88.2323562383552	Cxxc5	-0.064333	-0.23470018270959
ENSMUSG00000046668	quiescence	Day-10	88.2323562383552	Cxxc5	-0.064333	-0.23470018270959
ENSMUSG00000046668	quiescence	Day-10	88.2323562383552	Cxxc5	-0.064333	-0.23470018270959
ENSMUSG00000046668	quiescence	Day-10	88.2323562383552	Cxxc5	-0.064333	-0.23470018270959
ENSMUSG00000046668	quiescence	Day-10	88.2323562383552	Cxxc5	-0.064333	-0.23470018270959
ENSMUSG00000046668	quiescence	Day-10	88.2323562383552	Cxxc5	-0.064333	-0.23470018270959
ENSMUSG00000046668	quiescence	Day-3	82.3985758221787	Cxxc5	-0.163414	-0.517074861729694
ENSMUSG00000046668	quiescence	Day-3	82.3985758221787	Cxxc5	-0.163414	-0.517074861729694
ENSMUSG00000046668	quiescence	Day-3	82.3985758221787	Cxxc5	-0.163414	-0.517074861729694
ENSMUSG00000046668	quiescence	Day-3	82.3985758221787	Cxxc5	-0.163414	-0.517074861729694
ENSMUSG00000046668	quiescence	Day-3	82.3985758221787	Cxxc5	-0.163414	-0.517074861729694
ENSMUSG00000046668	quiescence	Day-3	82.3985758221787	Cxxc5	-0.163414	-0.517074861729694
ENSMUSG00000046671	active	Day-0	7.01991374351091	Mtfr1l	-0.827743	-0.821742009099955
ENSMUSG00000046671	active	Day-0	7.01991374351091	Mtfr1l	-0.827743	-0.821742009099955
ENSMUSG00000046671	active	Day-0	7.01991374351091	Mtfr1l	-0.827743	-0.821742009099955
ENSMUSG00000046671	active	Day-0	7.01991374351091	Mtfr1l	-0.827743	-0.821742009099955
ENSMUSG00000046671	quiescence	Day-10	174.597155166249	Mtfr1l	0.0957041	0.461737207391797
ENSMUSG00000046671	quiescence	Day-10	174.597155166249	Mtfr1l	0.0957041	0.461737207391797
ENSMUSG00000046671	quiescence	Day-10	174.597155166249	Mtfr1l	0.0957041	0.461737207391797
ENSMUSG00000046671	quiescence	Day-10	174.597155166249	Mtfr1l	0.0957041	0.461737207391797
ENSMUSG00000046671	quiescence	Day-3	35.2368071604993	Mtfr1l	-0.243701	-0.778108310674718
ENSMUSG00000046671	quiescence	Day-3	35.2368071604993	Mtfr1l	-0.243701	-0.778108310674718
ENSMUSG00000046671	quiescence	Day-3	35.2368071604993	Mtfr1l	-0.243701	-0.778108310674718
ENSMUSG00000046671	quiescence	Day-3	35.2368071604993	Mtfr1l	-0.243701	-0.778108310674718
ENSMUSG00000046675	active	Day-0	0.65307630279165	Tmem251	0.311723	0.23350478673975
ENSMUSG00000046675	quiescence	Day-10	1.60433511674251	Tmem251	-0.0103464	0.000234634307511471
ENSMUSG00000046675	quiescence	Day-3	1.01398973728611	Tmem251	-0.374658	-1.20388281182052
ENSMUSG00000046707	active	Day-0	3.75042771907228	Csnk2a2	0.389231	0.305284083929788
ENSMUSG00000046707	active	Day-0	3.75042771907228	Csnk2a2	0.389231	0.305284083929788
ENSMUSG00000046707	active	Day-0	3.75042771907228	Csnk2a2	0.389231	0.305284083929788
ENSMUSG00000046707	quiescence	Day-10	1.87904391165548	Csnk2a2	-0.0935802	-0.36197594336617
ENSMUSG00000046707	quiescence	Day-10	1.87904391165548	Csnk2a2	-0.0935802	-0.36197594336617
ENSMUSG00000046707	quiescence	Day-10	1.87904391165548	Csnk2a2	-0.0935802	-0.36197594336617
ENSMUSG00000046707	quiescence	Day-3	11.4087825800742	Csnk2a2	0.133192	0.447266652560136
ENSMUSG00000046707	quiescence	Day-3	11.4087825800742	Csnk2a2	0.133192	0.447266652560136
ENSMUSG00000046707	quiescence	Day-3	11.4087825800742	Csnk2a2	0.133192	0.447266652560136
ENSMUSG00000046711	active	Day-0	0.264229193863413	Hmga1	-0.343374	-0.373173262639699
ENSMUSG00000046711	active	Day-0	0.264229193863413	Hmga1	-0.343374	-0.373173262639699
ENSMUSG00000046711	active	Day-0	0.264229193863413	Hmga1	-0.343374	-0.373173262639699
ENSMUSG00000046711	active	Day-0	0.264229193863413	Hmga1	-0.343374	-0.373173262639699
ENSMUSG00000046711	active	Day-0	0.264229193863413	Hmga1	-0.343374	-0.373173262639699
ENSMUSG00000046711	active	Day-0	0.264229193863413	Hmga1	-0.343374	-0.373173262639699
ENSMUSG00000046711	active	Day-0	0.264229193863413	Hmga1	-0.343374	-0.373173262639699
ENSMUSG00000046711	active	Day-0	0.264229193863413	Hmga1	-0.343374	-0.373173262639699
ENSMUSG00000046711	quiescence	Day-10	0.390149991545667	Hmga1	0.349229	1.56500775954324
ENSMUSG00000046711	quiescence	Day-10	0.390149991545667	Hmga1	0.349229	1.56500775954324
ENSMUSG00000046711	quiescence	Day-10	0.390149991545667	Hmga1	0.349229	1.56500775954324
ENSMUSG00000046711	quiescence	Day-10	0.390149991545667	Hmga1	0.349229	1.56500775954324
ENSMUSG00000046711	quiescence	Day-10	0.390149991545667	Hmga1	0.349229	1.56500775954324
ENSMUSG00000046711	quiescence	Day-10	0.390149991545667	Hmga1	0.349229	1.56500775954324
ENSMUSG00000046711	quiescence	Day-10	0.390149991545667	Hmga1	0.349229	1.56500775954324
ENSMUSG00000046711	quiescence	Day-10	0.390149991545667	Hmga1	0.349229	1.56500775954324
ENSMUSG00000046711	quiescence	Day-3	0.877269217605463	Hmga1	-0.649837	-2.09855970156908
ENSMUSG00000046711	quiescence	Day-3	0.877269217605463	Hmga1	-0.649837	-2.09855970156908
ENSMUSG00000046711	quiescence	Day-3	0.877269217605463	Hmga1	-0.649837	-2.09855970156908
ENSMUSG00000046711	quiescence	Day-3	0.877269217605463	Hmga1	-0.649837	-2.09855970156908
ENSMUSG00000046711	quiescence	Day-3	0.877269217605463	Hmga1	-0.649837	-2.09855970156908
ENSMUSG00000046711	quiescence	Day-3	0.877269217605463	Hmga1	-0.649837	-2.09855970156908
ENSMUSG00000046711	quiescence	Day-3	0.877269217605463	Hmga1	-0.649837	-2.09855970156908
ENSMUSG00000046711	quiescence	Day-3	0.877269217605463	Hmga1	-0.649837	-2.09855970156908
ENSMUSG00000046756	active	Day-0	1.76225090115366	Mrps7	-0.133116	-0.178455666151814
ENSMUSG00000046756	quiescence	Day-10	6.57886695649761	Mrps7	0.0525169	0.27379840536535
ENSMUSG00000046756	quiescence	Day-3	6.57141498366988	Mrps7	-0.225147	-0.717784539557028
ENSMUSG00000046785	active	Day-0	20.7124329811675	Epm2aip1	-0.817683	-0.812425554930943
ENSMUSG00000046785	quiescence	Day-10	33.8101519714056	Epm2aip1	0.106467	0.508574384433384
ENSMUSG00000046785	quiescence	Day-3	49.8654193231917	Epm2aip1	-0.0141611	-0.0318157381848277
ENSMUSG00000046836	active	Day-0	2.01058079321372	Brox	-0.208295	-0.248078102331948
ENSMUSG00000046836	active	Day-0	2.01058079321372	Brox	-0.208295	-0.248078102331948
ENSMUSG00000046836	active	Day-0	2.01058079321372	Brox	-0.208295	-0.248078102331948
ENSMUSG00000046836	active	Day-0	2.01058079321372	Brox	-0.208295	-0.248078102331948
ENSMUSG00000046836	quiescence	Day-10	18.7856341567695	Brox	0.123649	0.583345717060144
ENSMUSG00000046836	quiescence	Day-10	18.7856341567695	Brox	0.123649	0.583345717060144
ENSMUSG00000046836	quiescence	Day-10	18.7856341567695	Brox	0.123649	0.583345717060144
ENSMUSG00000046836	quiescence	Day-10	18.7856341567695	Brox	0.123649	0.583345717060144
ENSMUSG00000046836	quiescence	Day-3	28.3716455403672	Brox	0.0736628	0.253722088820825
ENSMUSG00000046836	quiescence	Day-3	28.3716455403672	Brox	0.0736628	0.253722088820825
ENSMUSG00000046836	quiescence	Day-3	28.3716455403672	Brox	0.0736628	0.253722088820825
ENSMUSG00000046836	quiescence	Day-3	28.3716455403672	Brox	0.0736628	0.253722088820825
ENSMUSG00000046841	active	Day-0	0.570707917622054	Ckap4	-1.04851	-1.02619187366559
ENSMUSG00000046841	quiescence	Day-10	22.8273652472567	Ckap4	0.0650148	0.328185824643431
ENSMUSG00000046841	quiescence	Day-3	8.22050443106005	Ckap4	0.197398	0.656016682116156
ENSMUSG00000046861	active	Day-0	1.81571929205958	Hectd3	-0.808058	-0.803511949426297
ENSMUSG00000046861	quiescence	Day-10	12.4238105609138	Hectd3	-0.0354824	-0.109150316042054
ENSMUSG00000046861	quiescence	Day-3	13.1651782042214	Hectd3	0.0547409	0.192202181269256
ENSMUSG00000046879	active	Day-0	0.912038537829022	Irgm1	-0.582008	-0.594169557288607
ENSMUSG00000046879	active	Day-0	0.912038537829022	Irgm1	-0.582008	-0.594169557288607
ENSMUSG00000046879	quiescence	Day-10	11.5304450147041	Irgm1	0.415092	1.85162539897964
ENSMUSG00000046879	quiescence	Day-10	11.5304450147041	Irgm1	0.415092	1.85162539897964
ENSMUSG00000046879	quiescence	Day-3	3.010825569723	Irgm1	-0.327755	-1.05138923433141
ENSMUSG00000046879	quiescence	Day-3	3.010825569723	Irgm1	-0.327755	-1.05138923433141
ENSMUSG00000046909	active	Day-0	0.513254786594909	Tefm	-0.233401	-0.2713284898436
ENSMUSG00000046909	active	Day-0	0.513254786594909	Tefm	-0.233401	-0.2713284898436
ENSMUSG00000046909	quiescence	Day-10	2.26268410160566	Tefm	0.0532675	0.277064809874118
ENSMUSG00000046909	quiescence	Day-10	2.26268410160566	Tefm	0.0532675	0.277064809874118
ENSMUSG00000046909	quiescence	Day-3	0.704313179013167	Tefm	-0.241048	-0.769482733183329
ENSMUSG00000046909	quiescence	Day-3	0.704313179013167	Tefm	-0.241048	-0.769482733183329
ENSMUSG00000046949	active	Day-0	2.68135808887521	Nqo2	-0.380342	-0.407408916488609
ENSMUSG00000046949	active	Day-0	2.68135808887521	Nqo2	-0.380342	-0.407408916488609
ENSMUSG00000046949	active	Day-0	2.68135808887521	Nqo2	-0.380342	-0.407408916488609
ENSMUSG00000046949	quiescence	Day-10	3.17686275122628	Nqo2	0.306158	1.37757462791903
ENSMUSG00000046949	quiescence	Day-10	3.17686275122628	Nqo2	0.306158	1.37757462791903
ENSMUSG00000046949	quiescence	Day-10	3.17686275122628	Nqo2	0.306158	1.37757462791903
ENSMUSG00000046949	quiescence	Day-3	4.79880007589075	Nqo2	0.00891876	0.0432227544350022
ENSMUSG00000046949	quiescence	Day-3	4.79880007589075	Nqo2	0.00891876	0.0432227544350022
ENSMUSG00000046949	quiescence	Day-3	4.79880007589075	Nqo2	0.00891876	0.0432227544350022
ENSMUSG00000046985	active	Day-0	13.6857970313542	Tapt1	-1.41906	-1.36935410948342
ENSMUSG00000046985	active	Day-0	13.6857970313542	Tapt1	-1.41906	-1.36935410948342
ENSMUSG00000046985	quiescence	Day-10	56.8545922500366	Tapt1	0.0872707	0.425037372880418
ENSMUSG00000046985	quiescence	Day-10	56.8545922500366	Tapt1	0.0872707	0.425037372880418
ENSMUSG00000046985	quiescence	Day-3	66.811251983688	Tapt1	-0.477488	-1.53820928503558
ENSMUSG00000046985	quiescence	Day-3	66.811251983688	Tapt1	-0.477488	-1.53820928503558
ENSMUSG00000046994	active	Day-0	6.69696805254497	Mars2	-0.548673	-0.563298384353814
ENSMUSG00000046994	active	Day-0	6.69696805254497	Mars2	-0.548673	-0.563298384353814
ENSMUSG00000046994	quiescence	Day-10	3.9450615603833	Mars2	0.1359	0.636658695526587
ENSMUSG00000046994	quiescence	Day-10	3.9450615603833	Mars2	0.1359	0.636658695526587
ENSMUSG00000046994	quiescence	Day-3	7.16650418751847	Mars2	-0.430352	-1.38495816530919
ENSMUSG00000046994	quiescence	Day-3	7.16650418751847	Mars2	-0.430352	-1.38495816530919
ENSMUSG00000047030	active	Day-0	4.85282582268845	Spata2	0.555752	0.459497330915678
ENSMUSG00000047030	quiescence	Day-10	14.3403168051967	Spata2	-0.384999	-1.63015031354957
ENSMUSG00000047030	quiescence	Day-3	2.14037277350189	Spata2	-0.310036	-0.993780260501814
ENSMUSG00000047037	active	Day-0	0.36352108374188	Nipa1	-1.23362	-1.19762018690871
