"frame","x [nm]","y [nm]","z [nm]","sigma1 [nm]","sigma2 [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
7236.0,21755.770692884398,52829.510617861284,283.8063081087354,156.2662425288104,332.0890469962777,85.87608094787282,3.7791626142576455,1.421403709475091,3495.3594810837685,43.25609681802879
7237.0,21811.31917145761,52819.05152877728,158.60885999794303,163.89361034230257,274.4745170834804,59.18996317116532,3.659195475269092,0.9822645598733512,2196.062385781775,45.16832749074077
7239.0,21518.420497614585,52214.5746601715,213.34551686958065,159.04511726025038,297.95723152991957,87.70977602710285,3.7336855180053985,1.2605188492811352,3414.222956846867,38.82031475065561
7240.0,21541.888781691814,52971.843818169946,176.2027528832973,162.07867613286726,281.73337095140255,221.9648478553923,4.442313994387418,2.224234558674501,5562.158645961066,24.543397581828764
7240.0,21550.43125769575,52973.191291478724,637.9727342258842,201.3259142865919,570.1927333650631,385.8659529440425,3.987282633517476,2.0831319729579914,5093.067803405346,30.519114404903505
7241.0,21605.887674387555,52958.15086301317,65.56577452716857,177.5320538593749,240.64176657850564,193.90376239370465,4.166472421713789,2.114143386704688,5317.388522117703,25.292245762867413
7242.0,21504.29299200978,53022.67189835777,694.4500290699306,217.6142411927144,618.423808558804,319.8467484223646,3.8959806589808887,1.8436396766932825,5084.302550842845,36.96401118575042
7242.0,21525.875960230132,52942.54928700517,264.08120761273847,156.65137237345095,322.0912293743196,176.60119434390592,3.9557465295688297,1.87021272204178,5860.5782943059785,28.82024986767719
7243.0,21515.193152629763,52182.40978142833,136.584034762215,166.5081197714707,265.77365463728415,118.98907592121402,3.6987746717410164,1.214688732504808,3051.309670417123,30.654761666980395
7244.0,21580.341746489146,52522.67983724634,646.7219432424235,203.6853276409965,577.479707312091,119.21177840115247,3.44715584947284,1.224661339846574,3144.699918203315,56.998049501127696
7245.0,21571.149195317685,52457.23519242013,435.56606286680113,163.5177587855489,420.5246830538123,153.92418129310857,3.885350494025604,1.5211500283831862,3886.7618016917127,36.14151249915153
7245.0,21569.972322195586,52458.8542738268,405.4316707694513,160.63929852096564,401.34263715011946,148.38089818882938,3.919563949165612,1.4962044076883902,3697.017062126998,35.33656248465236
7246.0,21634.574863167076,52465.50876785713,529.1348327284974,176.99860472778298,485.2073540782249,161.88580798647618,3.651508141239405,1.415981348098378,3717.2162739681075,39.51021802038386
7247.0,21793.950582593032,52722.61183356134,5.664486366356179,189.90841588099278,222.91390030977206,101.91143495954836,3.9795212940018656,1.2619597972256724,3216.6095772589324,33.02850048284473
7248.0,21647.386317976197,52599.35783096031,694.1711060728103,217.5276460042191,618.1786752422029,145.34921837898247,3.6265132099877353,2.0459847276209846,5891.953425570085,70.33211876682994
7248.0,21854.548412571647,52787.303861675464,-303.0149316370731,298.3414391721083,181.90101786301793,126.58363862084335,3.8304977300954874,1.563065155355883,4301.999454422503,35.533738080111945
7249.0,21870.6121636412,52719.570055028955,-379.87674260550773,336.972580351299,184.80059960698483,85.54991201465876,3.6487215030973394,1.376420134456738,3597.883438788327,48.446860427422465
7250.0,21896.232131047826,52709.606732227454,-312.498209252309,302.8569880581596,181.97604636636623,132.38949139251451,3.600778393054978,1.3991783123627546,4192.755758466276,33.802253099661314
7250.0,21899.408886343845,52709.62815474459,-301.0589499442604,297.4188628698756,181.89544304032964,125.72838319905071,3.7999537768853195,1.4749234135484082,4213.8695267385865,35.01616076742163
7251.0,21661.805950106223,52436.043013866016,-426.2505940747253,362.52341691814496,189.07870931757242,156.66215081133407,3.7361704664684883,1.7876643008713753,4997.115895843908,37.63591334608788
7252.0,21594.61990099299,52374.27145309091,-147.89197407604235,234.50039647255574,191.9718442033533,108.15026362384788,4.2443729256246785,1.6243589074051237,4485.0369203354485,35.32651930698007
7253.0,21601.930321325508,52345.581317541786,760.3837029212084,239.79769964593115,678.3017152942073,213.50286417556362,3.702340095523437,1.8753055954854054,5143.700835599174,57.353820276287394
7253.0,21743.840247833617,52539.96766018105,-94.62115033759403,216.9339824273737,200.34226006627665,117.6333823063372,4.129391787292917,1.8581703597049568,5070.698802485835,34.128204339903625
7253.0,21743.91941956075,52539.81199372582,-89.11923527560215,215.24660844423434,201.3498511095618,115.68998960247919,4.211117466507648,1.816710547494263,4666.991892422644,34.182071834807836
7254.0,21987.130645757134,52852.85988199977,-30.868280266635487,198.83932349070355,213.6608004571377,234.3535770934262,4.0528345279640785,1.873406646102975,5284.377233676142,21.727782047009352
7254.0,24292.819791497364,56227.60894623213,151.10318703619683,164.7418161248591,271.4611976759337,106.85806673944396,3.7536210639779948,1.276488609497721,3406.4061490347053,33.24329174616813
7255.0,21509.179841025572,52306.97118954559,270.7087818412489,156.48789905239346,325.4120574305246,88.27702993415556,4.269336971219533,2.966207302719737,8763.338833568258,60.80903423766638
7255.0,21978.936748359076,52879.975209093245,145.66275589164388,165.38427644953634,269.30817972887604,160.8187395238517,4.2952557498381925,1.8360743773977484,5054.416827971368,28.1302291413793
7256.0,21842.620456002223,52870.97661846848,-239.6927153369157,269.99949344954894,183.43990892149816,377.7638050737336,4.854806288600873,2.6609944968444164,7919.112066552632,19.32069671148176
7256.0,24350.84283054082,56198.74029802473,184.4609114441179,161.31058366265572,285.23496879726474,58.94140408284061,3.7157352118262277,1.2468850018894113,3233.8038213712116,49.162113831246955
7257.0,21847.12516934785,53092.38974080899,670.4917831617748,210.3987702315784,597.6189656392062,447.7001944050604,4.078096471499878,2.8545105030051077,7156.104169131847,33.460022005443456
7257.0,21880.959649089706,52871.869574171644,23.298351629194162,185.97249195263856,227.8028769564446,278.03016263074664,4.5593749988293775,2.0556723885701245,5909.753120057251,19.94610179332698
7257.0,24263.644026831764,56194.80167614536,178.24350202298615,161.88388567089706,282.5930687119664,149.87675480905415,3.8532501964055896,1.3252162654179624,3671.190462708017,27.701173873504246
7258.0,21891.34543134835,52874.934237483685,122.5863208532161,168.36766310142195,260.4669940099398,339.9174157502098,4.426486863271532,2.191073158548125,6180.5982761183795,18.272340709410948
7258.0,21884.96775595304,52872.328439575474,109.18072066913474,170.292734162936,255.54735372886768,328.27125099084265,4.757610489002865,2.263261470360899,6378.285800189123,18.706388401687708
7258.0,24283.648282413793,56269.36450340381,272.51326136284865,156.44936248519173,326.3229465982873,59.734084666643476,3.85430640403512,1.1962623319596806,2992.123093377066,51.464516891541265
7259.0,21955.69441640668,52962.84259620037,-37.87322019583856,200.67147584188052,212.021517704096,296.9824256535002,4.493081647122907,2.107972870560288,6238.479531383622,19.316292314629163
7260.0,21467.06838830363,52229.463073267485,93.76555390513867,172.6807615085607,250.08681372474507,39.016801999266775,4.215213652577696,2.95994652943732,8720.688414422393,107.24479818953391
7260.0,21828.119008796923,53097.50944874528,146.87767694044348,165.2387915054377,269.78670594800224,155.42999604036254,4.211335415320776,1.529305739338457,3902.6405255106974,27.471120886564652
7261.0,21451.405849339175,52238.61030087516,114.89414577894667,169.4550250313868,257.6246431738536,66.23678652062385,4.331508379621612,2.550698509467939,6632.229488804013,61.51498946639389
7261.0,21859.830567279427,53161.482971383084,91.85285988519502,172.9900734347724,249.4239416803904,161.97463808470863,4.404937606193813,1.5657096966760664,3950.9339343839847,26.40711198628707
7262.0,21469.650871001817,52151.433199770945,88.12089074288629,173.6018583014415,248.13989420818032,90.81211931419011,4.158673115098803,3.5096552822039326,9176.371636186357,57.94670182626008
7262.0,21860.359132158595,53155.817330050326,15.506679957726815,187.68151337414258,225.60870978779133,249.34395829691513,4.208897702049272,1.8654022838588946,4658.11157484051,20.872294893172253
7263.0,21880.355666853615,53148.24689323725,16.053262881515383,187.56007183059788,225.76087761614508,127.51013642017945,3.9597918003992407,1.407260774123727,3485.1339826771396,29.512403305623575
7265.0,21454.881842874252,52203.5859264654,342.4914784526065,156.9265173053144,363.8701053866995,101.77203968666461,3.5102861115904687,1.2061852101200183,3226.0351880484445,39.23927079761071
7265.0,23866.496841895307,55704.9287293303,64.58008988632308,177.71291542990423,240.32435671311254,29.512455794177775,3.380721224458751,1.1648702334709369,3417.6866343519114,73.61591015717858
7266.0,21436.915192908386,52175.263852939235,160.60363287146657,163.6756221521792,275.28374837786316,78.35202390248918,3.7584933642920335,1.2609029813556396,3378.13870562236,40.411884781274566
7267.0,21359.49770578403,52651.1058187634,231.31556892991463,157.96617398194232,306.2447155090878,175.09007837068538,4.625631871354553,3.7413862874624186,9880.98573902518,38.535098394534224
7267.0,21873.439280886763,52958.529396245875,97.83337044685332,172.032481833112,251.50733918045086,188.31424113939067,4.625180913422731,3.3233895689331696,9307.065263016959,31.202749849205713
7268.0,21802.784009236973,53208.161826279844,80.20227441415673,174.93617443330706,245.4561802409863,185.88671565301794,4.034095131853153,1.874809788727485,5265.0923357256615,25.22507504495026
7269.0,21866.979846638616,53214.790915394464,73.52834571749975,176.09898147283513,243.23739775656583,226.35213705937053,4.362347946317928,1.8986578377362984,5027.466056835658,22.3649530838707
7270.0,21394.517192374893,52220.965702796035,285.41619780069954,156.24829083090466,332.9202293555689,50.48391172658705,3.7815186140095207,1.3289387139546176,3321.4951436943024,60.99730412202915
7270.0,21856.17214914581,53129.39826475034,15.782429309649117,187.62021718777365,225.68544493010873,23.67308775450461,3.7939556076633485,1.4102651553607968,3861.4396939639355,95.65160680175647
7271.0,21456.757175588507,52207.41568457977,248.38841579621314,157.17592540371868,314.38314518212655,105.02485385555424,3.6892279855494348,1.1308375921729794,2912.5696801097206,34.74902380341603
7272.0,21430.92790545899,52098.82973287575,145.3728081777349,165.4191685070144,269.19416983027736,60.70475229466997,3.6568525340482303,1.2385224236614631,3359.5175958860455,47.08156175329487
7275.0,21370.902734430816,52260.84721253756,223.0672987697598,158.4299362150308,302.4052721701528,82.05095018536012,3.5816284572704764,1.1621201877667415,2859.4915072751605,39.91583182170153
7276.0,21370.951256335677,52230.62364760449,64.48509007987353,177.7303870760308,240.29381033065627,62.35133781907422,3.641701746222522,1.1463356624569736,3147.7598223911623,44.03263378298185
7277.0,21413.121012892792,52206.739252027015,10.01840913139255,188.91391489650522,224.0954387940461,58.029150722307676,3.804840316704008,1.3015382117108754,3551.8521155970484,47.70752828700048
7278.0,23686.474939430194,55645.73471471074,91.61085598807065,173.02941383957028,249.34030241940465,29.9841084482525,3.61302896118101,1.0957577928635855,2787.7220327765513,71.38338076441822
7279.0,21373.704151686237,52206.50440991556,180.31305132220018,161.6896850039827,283.4686628452559,102.93476060275039,3.718379009483799,1.34572270217581,3841.205748625307,34.968931904105766
7280.0,21383.169948718056,52180.83882064305,321.9967255256682,156.38871743097272,352.4248132137348,111.91166193626984,3.7696053410516313,1.326154526846526,3363.5166893293685,37.05917910968659
7281.0,21452.06962935717,52138.57026211054,106.72105351076296,170.66126391660322,254.66196193691482,44.82148875199051,3.6645326786306063,1.2391726706722694,3251.7371073958248,56.87315482708606
7282.0,21479.39076718978,52267.12223154739,144.54955733188103,165.51859750574005,268.870866117586,93.80207895273013,3.779457829984016,1.1250195001581382,2791.462891590145,34.92440341299127
7283.0,21448.323754803354,52253.59712598342,308.2848540153121,156.21300292396998,344.9749547966893,53.732121419354186,3.648500675465448,1.24077768563943,3351.347726863277,58.15675111095529
7285.0,21504.31141695841,52267.993114597535,361.92355734648436,157.7409569316291,375.0652423514531,60.31281555676769,3.5438457911231436,1.001492756889045,2452.073506349917,53.21464103474814
7286.0,21501.415931451564,52270.8557773872,347.50953275853686,157.1084449675392,366.7290841794968,84.37916843647452,3.9395769251618664,2.4763596199705,6859.246793454082,62.06475624003925
7286.0,21956.073443738114,53308.91501136615,-327.32605435399626,310.05889021199727,182.25286138166925,153.00369526163513,4.176793040293589,1.5737178464111068,3904.3064651510044,32.32565710339612
7287.0,21902.750982682588,53372.21661857065,-130.52937886774998,228.5302556108076,194.4241574018212,108.49509081100467,3.6263088889140884,1.241003231000923,3376.38764742316,32.611657094466544
7288.0,21971.47789450332,53311.664851335045,-113.31206359380984,222.84375308024246,197.1193855758312,162.88114137658323,4.044069534210318,1.4969247864601933,3797.375361019604,26.351653356827203
7290.0,22220.55275019976,53678.17742802051,-271.244468242301,283.7280737960645,182.22958347970246,164.81612769941472,3.8357982472695094,1.3608963483282854,3348.9085932918665,28.26390703947129
7291.0,22102.73765291889,53574.82885895419,-315.8793687718991,304.4840303554488,182.0220429321451,154.9893515319177,3.989164094969049,1.3007593929637686,2953.8058633643363,30.279731690621016
7293.0,22095.236997753913,53652.037225250075,-53.66953635656811,204.94439444809825,208.48426058679578,100.85341369140829,3.699204475707996,1.3306763312801633,3768.352741614079,33.83270338804582
7294.0,21902.847450195044,53352.28442295841,-244.37079275043948,271.98564219693395,183.2048318464241,168.4951736171034,3.5321968963719956,1.4646106406226214,3591.265572025214,27.697755484989493
7295.0,22026.70307283704,53426.221867425025,-211.61120631041783,258.43813820067794,185.25807163981085,144.60630776307178,3.7201338899190333,1.2077918926853053,2929.386121354752,28.574032059714643
7296.0,21976.583470592395,53454.279178356555,-198.84113916363088,253.3853696568939,186.31570751334135,185.55270941915035,3.836746299930941,1.3747721674374658,3467.21249141277,25.042834831394615
7297.0,21893.480425115697,53330.79560167665,122.52580962537736,168.3760356807845,260.4444300533712,192.09742889819046,3.869114725778765,1.3020855652993775,3513.3579706432,23.34934385678217
7298.0,21454.05015913878,52183.15809748488,167.90736185524133,162.9041289186319,278.27674501310247,79.39267087585544,4.085711579843407,2.400466568423964,6487.813924025482,52.79572550165805
7298.0,22027.08921612081,53450.53277222399,94.1374403228512,172.620955246736,250.2160723176289,235.8965737022898,4.185059320019858,1.5269278522887901,3913.159530860766,21.064462778220918
7299.0,21480.342297770916,52252.75036789453,225.35265916471045,158.29609218068177,303.4630426987507,90.6333396936851,3.89930409745241,1.5751897472787622,4338.215257928314,41.060952367276855
7299.0,22066.477599523125,53480.004730175744,125.70616431168607,167.93988334594025,261.63473883563233,118.36782697233204,3.840148324343634,1.4637025809095734,3934.326539529296,31.886308344244018
7300.0,21545.403096298014,52222.971220422674,84.30902866847393,174.23802681859678,246.84108188558133,97.53516711556114,4.107112797815103,1.8319587246024007,4393.519213194204,38.31178297166688
7300.0,22155.681957826295,53454.5424328163,95.02355883832833,172.47888842227067,250.52455860777076,118.11590989901732,4.135844833368649,1.5764302497975395,4273.919194647823,32.22029390336106
7301.0,21532.252808060868,52235.519688349064,252.69562770169134,157.01270273532413,316.4770898680522,93.46108970247877,4.073493449391268,2.629102903114948,6917.821756981002,52.619640881535894
7301.0,22178.606048543174,53225.432563818445,260.6015014045706,156.7510058866552,320.3632413456182,185.25952724459646,4.568157181937763,1.876764403285224,4647.117380832878,27.88765915733229
7302.0,21494.590118872304,52231.10309650354,244.39816750305073,157.34013191046816,312.4579415763263,71.08103818879222,4.219724632270156,4.688600652752653,13436.047116514075,102.25406651590725
7302.0,22243.352512598194,53272.5752779045,130.8209641431175,167.25509511288257,263.56782396113,320.79506134393375,4.734940572844989,2.115793835673211,4744.3213093381355,18.84383442800004
7303.0,22265.158093150745,53352.73988777895,-186.38294129671567,248.5793614171886,187.48658150310317,223.43503798404151,4.331947227295068,1.7910061947781606,4192.627359099283,23.41002682264938
7303.0,24330.333448073696,56034.11166753376,547.2250762619803,180.39776719472994,498.6066262341979,71.6728799771456,3.564615906025085,1.2221713342165632,3363.195567211694,67.57174766944131
7304.0,22377.40706145485,53338.4260822139,46.94002113856196,181.078620628682,234.7892847754026,142.88508580259574,3.9628002492224166,1.5915184565018985,3874.108770703107,28.370745487288975
7304.0,22377.756919811065,53338.97447521736,49.77393113393135,180.52144478676428,235.6599387022076,145.36005547543098,3.859288654664981,1.611993793087955,3962.696561485914,28.167198350854612
7305.0,22125.467115514544,53016.68296407301,-217.8584406009988,260.95663016109444,184.79323426888482,119.43505106969911,3.7336224712566217,1.2587880795847501,2866.4359028133,32.402840651197884
7306.0,22124.2047451884,53075.736775421705,-269.9522306126114,283.15045659505626,182.26185206726288,206.0128231261584,3.6611585454499527,1.381717662828688,3935.7717847275,24.815600349727408
7307.0,22262.942791879497,53180.57230564789,-246.51255268149495,272.9006918998078,183.1036696331185,157.38474017335318,3.9625284918095,1.3368251684983776,2910.916741538027,28.378037701982457
7308.0,22378.228400366923,53323.75203578826,-202.76617165897994,254.92477192678214,185.9752692745473,76.04002234317487,3.7007047652182927,1.3257511919140137,3356.874020408737,43.20024213919781
7309.0,22328.610488357634,53241.72370873356,-243.56638826813875,271.6428970400255,183.2438750704505,62.265678531712815,3.710870563166524,1.2329563826620666,3211.60160054922,49.729449875606306
7309.0,24370.073925819088,56058.673800381905,229.27996722707485,158.07566273529707,305.2915784173964,25.92211682015964,3.643217831749126,1.0876836940568153,2796.756959879674,85.68366114393417
7314.0,24376.67362563044,56260.71363995839,134.33722266443763,166.79623745750348,264.9101856306292,37.15304828583054,3.6370355081936183,1.1609941106176052,3491.5908776231677,63.89710876894829
7318.0,21394.941860248062,52137.81033722105,242.97277042671823,157.40181966143751,311.77363568281294,68.41771987950337,3.704050216398282,1.2309467737689712,3193.9500996489564,46.26194955159779
7319.0,21466.91828641192,52189.403408787686,315.36065293912446,156.2852476552448,348.7985624668981,70.83466090766588,3.6016430951618332,1.175576404346301,3109.7349719545196,47.7179413846261
7320.0,21442.650035275605,52157.80513726356,95.31723171937485,172.4319413499442,250.62694886502848,94.25311470664919,3.8425319559137288,1.17507843063765,2886.918547184327,34.530873605942574
7320.0,24342.264614843534,56062.92748699713,-118.12114874077703,224.40866735896643,196.3401599644611,30.922101575261628,3.5470569816541473,1.0275235801631093,2646.701401108039,69.07243689830923
7321.0,21466.73977968716,52193.86929709468,136.98843927508864,166.4566821900115,265.9295451323803,44.71481004112762,3.56881943013406,1.1218390205769426,3014.091123860872,55.628203669138664
7326.0,24441.63425592963,56176.82666505193,-68.7009202293795,209.19227575614087,205.32332701223766,26.997532403537637,3.4999242728849245,0.9892592253005461,2257.669750290736,73.49313682088994
7331.0,21458.958869264934,52148.37753287433,162.7467104231912,163.44490785239248,276.15706700892395,53.44902071606301,3.708045255769899,1.2423279396785316,3274.232686350241,51.77406819324608
7331.0,24406.15766216424,56151.2394405581,190.36315119683445,160.79441987992894,287.77459826738806,39.96303232411406,3.402196139543535,1.1902760087185302,3417.1183595921575,63.319169471004145
7343.0,22285.97949307199,53864.99997845051,140.11092149598696,166.06384554366826,267.13807730492584,128.88473025144845,3.7698066411693145,1.1096321967051783,2505.250111555723,28.856248397134152
7344.0,22413.282731930263,53876.86448269813,121.70125157181907,168.4904113261898,260.1372845354749,136.43113410284934,3.699800746250715,1.368375929939287,3399.1595221128096,28.74888964195967
7345.0,22411.882877127235,53839.17875785368,240.55368597720715,157.5101621026905,310.6163944949764,88.83996414434682,3.849021820781785,1.2011792671498671,2871.812911320171,38.793820727171976
7345.0,24427.995340285335,56239.709789359025,116.25731598478784,169.25894169492506,258.12453348430944,34.77076836212821,3.710847287434925,1.0420688960177509,2557.5147930715216,63.692105924740964
7346.0,22559.441060711255,53919.75167375947,161.72498477703058,163.55445264768807,275.7401999379644,119.5904062151152,3.805592532596329,1.3727183216193157,3704.6909354250524,31.70044668959933
7347.0,22758.646995834253,53999.24639257162,52.232559751936726,180.04316047808817,236.4210536069108,73.03572299481034,3.6728528528739193,1.322970737615699,3485.8907280295266,41.351710439330986
7348.0,22796.541648387825,54080.29390262938,62.046542216563466,178.18129129344263,239.51244959154474,95.78938307465056,3.8325088922976525,1.0633347312092072,2501.044943224564,33.30751573822542
7349.0,22644.11898541445,54358.15841427838,-43.881157688736764,202.2735465703602,210.65014407936482,124.80987997512433,3.845989734352221,1.3130898153630572,3587.2536999940016,29.580812516317955
7351.0,22796.480131942808,53965.311506288,48.720144880362994,180.72789372061015,235.33535700075447,102.5815731255189,3.849741100997516,1.2976738792104126,2999.6304047497747,33.193202795937
7352.0,22771.485579257904,54009.266459630024,-129.03983070840357,228.02909525260972,194.6469679844783,72.05578386021621,3.7024774674738836,1.3331297028751168,3984.8684687871823,42.957972728728365
7352.0,24331.19246280468,56064.65731226216,286.2929852927236,156.23936963457308,333.37387743942367,43.4873531675679,3.6685079997665655,1.1429118871290205,2873.6774799865666,63.7346655624945
7353.0,22912.21758357171,53804.300545644204,-314.72877025900385,303.92934536591576,182.00525484865835,53.45339445485363,3.770165678920334,1.168582010631752,2951.0030598544313,58.071382623919504
7354.0,22673.079903380727,53756.33731718065,-291.00122513983126,292.7223698882456,181.9202409443007,71.16490122073846,3.6165814001686485,1.1623873105430307,3057.624088130721,46.70215791940116
7355.0,22526.927721962053,53741.527575820815,-276.4615478091565,286.07338493750467,182.11433339260714,149.930948955202,3.9783290756975256,1.1853946495932397,2695.499261727824,29.275228062213053
7356.0,22434.877189363287,53699.76734049011,-230.87429170513633,266.3022123507856,183.93570342848022,245.65209487986198,4.098754831260498,1.6493646359881438,4098.081614351036,22.39822687812886
7356.0,22434.8023828011,53699.795146844175,-229.70991150194072,265.8185875496514,184.0063110524019,244.92499081280926,4.120237696938951,1.6428335976244606,4009.933168934923,22.402426786801787
7357.0,22432.66825242632,53776.0616209369,-38.50154690558307,200.8376981184143,211.8766000451396,253.89878717232097,4.118679882529165,1.5775051079771822,3768.1171443538315,20.121421814339943
7358.0,22402.235879366617,53863.02924386121,79.68359673878756,175.02529121018424,245.28233051209787,140.32065116967806,3.8322249861408233,1.3083525530180555,3356.814705532885,27.694327385336685
7359.0,22356.578651931442,53967.51871409575,55.092205504661514,179.49283440077767,237.31304018079084,119.6626941297279,3.904518516871975,1.1932476579034952,2616.367691073884,29.7887252324387
7360.0,22291.62657572162,54004.743283420234,-178.2108837334929,245.49299284514285,188.32922260028795,171.8296601920624,4.15119027905557,1.7078342249789058,4235.509649310804,27.08882760563693
7361.0,22625.139248712316,54130.23186367287,168.82097401696004,162.81057069910753,278.6544561560694,61.06634116913539,3.7890104883251814,1.1646285997693278,2909.9088075885365,46.57478782044744
7362.0,22548.016177892558,53909.94855587825,174.85326523999336,162.2092810788626,281.16690233281815,189.0508116319267,4.139581807363675,1.4221128133559358,3504.6289495161536,24.424366014075037
7363.0,22668.155986220714,53929.29415105159,41.73455981574238,182.11849341563547,233.20854277544282,188.7258786511716,4.019270120426221,1.5348462320501175,3607.554920663856,23.7811578501851
7364.0,22639.871452814186,53897.39156129519,86.26312110173025,173.910479945112,247.5052917594254,146.1747060481075,3.8801996762700983,1.2036648238301304,3077.900276825323,26.712990765550078
7365.0,22671.457330645746,53852.75858173253,18.117369672957288,187.10357705570584,226.3379060622127,129.22078709917452,3.7722524206001125,1.423753329488623,3839.15506721571,29.35009531538107
7367.0,22525.64057391118,53767.69315791308,-46.1626494019739,202.88934997154362,210.13773819231818,175.22567356005493,3.6995390604086418,1.4162725648988026,3892.2592368656883,24.547843190277884
7369.0,22507.116102857028,53690.598680314884,79.93187618409215,174.98260664472528,245.36551879846698,49.42396020873858,3.575258941372135,1.1637942040998848,3140.678411829177,51.62564483308241
7373.0,22269.68600296787,53567.624299789306,219.43865606800222,158.65087365958843,300.7352637482264,131.63581186192866,4.024713611486305,1.363558646507344,3542.5363562633256,30.876557495710486
7374.0,22243.39273172949,53737.81502664217,136.39225138323917,166.53255822782012,265.6997762666847,62.00989890606635,3.836567635213765,1.2111374584559362,3189.8704190666285,45.9167765710447
7378.0,21316.37555895035,52077.5292027745,-47.92130662731071,203.36682254970756,209.74590085131672,29.065680012653665,3.605820219104931,1.119618378275648,2922.4224929314246,73.07117161107497
7378.0,22190.924947978045,53266.1810090606,-348.6134611679412,320.6999629158905,182.9904378970158,63.69604876085679,3.8081000390776354,1.2810977924478282,3510.872889846033,55.48262176269958
7390.0,22566.55266030469,53777.35847101431,-265.8406058946833,281.3213225829911,182.37435491175864,61.91570842580581,3.5128206489992606,1.2105778437793115,3079.878340621195,50.611573525378304
7391.0,22552.87809889982,53723.53640036893,-252.12133817012833,275.3140627899515,182.85798330244108,141.90718361500387,3.800492837462666,1.2349280394797606,3183.662503041513,29.86080237770573
7392.0,22740.89547049468,53831.00339553068,-254.5620793862698,276.37198615034794,182.759762584341,185.77381820813494,4.139471400420919,1.4857179385764314,3300.1137489175894,26.403448364386676
7392.0,24177.021317383587,56041.18459021354,140.19067925375398,166.05391153850474,267.1690599256964,30.72530057167285,3.6836820975834477,1.1439248677541394,3086.5930427828957,72.88348607906264
7393.0,22785.010015963468,53918.63122416879,-298.95593944903123,296.43028802803735,181.8932261300743,221.99578426742178,3.8951083609367947,1.3360943443145512,2953.6162979361816,24.233291646408176
7394.0,22776.64710114812,54052.50582254697,-205.8661763790577,256.1491450692677,185.7160258794091,232.0739084289498,4.073340282364594,1.5249569978792898,3455.71057947955,22.459914987629766
7395.0,22779.680118040756,54000.84621394578,-247.9339312195032,273.50995228790737,183.03877426809325,123.21240208782486,3.7190782011166204,1.309837398415355,3334.1923469017993,32.80019453382859
7396.0,22621.723983605407,54066.471032107605,-128.00926565045125,227.68337971469242,194.80227180731984,48.56605272771931,3.676870787018317,1.0043120351025017,2587.4411166322216,50.987634051493295
7397.0,22696.875189290335,53993.526534077406,-261.48733931824347,279.39915320068326,182.509774563072,246.02027184030516,3.7480141275430388,1.3591083975904996,3275.0377410858014,22.19586785198803
7398.0,22621.34149216921,53929.66643470675,-402.8932170237122,349.4430746938898,186.6860563062263,275.4826055729439,4.005588703623344,1.6450614961620846,3977.3258876978502,24.756731759848613
7399.0,21618.205960166386,52169.527367689785,203.18094414281356,159.76765590851275,293.3960384086002,26.7205290030492,3.4543981205980185,1.0798924494991051,3028.288453742896,81.75811261950193
7399.0,22590.568318346817,53858.801744531185,-530.4162912364969,426.0709281691834,205.62665796519855,181.90657869616265,3.7770051492925107,1.4454420351141908,3738.768136316299,37.32575005992019
7400.0,22540.129598942443,53770.65506957834,-385.6834706047796,340.07948470296463,185.232056421881,141.5230285046189,3.6434446114363617,1.3821187930286931,3681.7539279536923,35.1103593678905
7401.0,22645.1489039584,53790.98308129162,-275.56378526838085,285.66827842592676,182.1324500198022,80.66245426180167,3.5932179072514083,1.123701986866635,2992.6211265839306,42.09291155239347
7405.0,23879.119341339076,51725.98397614418,32.53836334376367,184.00756115401035,230.47453543871313,21.8978635982779,3.3872795108924407,1.1830923642565343,3661.4233879859357,92.17882920876647
7411.0,22691.797951807323,53889.54732149546,137.0183763028866,166.45287950155006,265.94109105887475,193.07789789854976,3.9643592744814926,1.298691473402855,3198.5362203956442,23.395643376763214
7412.0,22708.730950901412,53998.965862706544,113.48766967101936,169.65886660453526,257.110595701227,109.64395740732078,3.842433453358865,1.2944809897638858,3672.5975674855717,32.33995236777274
7413.0,22855.406307791003,54004.37682258283,-69.65160516623257,209.46690369617298,205.13013134013568,63.514290411178145,3.5466093862665837,1.154461527005623,3275.848149454234,43.76815007350253
7414.0,22773.330034831564,54025.76662199311,136.07366117926117,166.57321916795908,265.57712159596207,153.39701494150947,3.967765585231883,1.3769344897139617,3343.0345384860534,26.985042378756344
7416.0,22842.607588085266,54045.445994289475,60.923176878753544,178.39057976579983,239.154270768464,219.29627823082328,3.9894541975680946,1.3430774983581526,3289.4414733874237,21.42148844712775
7417.0,22135.60468527104,53272.09497332493,-215.7030440774429,260.08424817885106,184.94970827994513,41.062063888234206,4.032113897034945,2.6582646572586794,8402.608356500094,103.62004074452877
7417.0,22740.128633511533,54088.85396478272,79.03960884629726,175.136232084704,245.0668107584513,126.99527698402109,4.001420388425388,1.5113590583037477,4219.594783398022,30.321077077325207
7418.0,22822.463818916654,54123.78939537189,-32.01568436537723,199.13679074792358,213.3893133067201,124.30204698737766,3.9100609361576244,1.293792354853059,3427.9066831494342,29.52047978794036
7419.0,22712.370929384553,54187.03427039954,14.30218051367885,187.94996076737232,225.27431227930646,194.44127048485305,3.8454554477219602,1.398208683141619,3853.4455883793335,22.97203665904723
