"frame","x [nm]","y [nm]","z [nm]","sigma1 [nm]","sigma2 [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]","detections"
6173.0,37199.87535354579,42005.991264756834,-264.1794688499801,360.42724090563485,183.8908421475477,274.8134080328904,3.9947138617021998,1.509542485473562,3668.1065024330987,24.59979597323874,1.0
6174.0,37246.71023817832,42002.70766573391,-345.949741052534,411.7299466768396,181.08842594132466,628.1589788421055,3.9519282336963313,3.5031706203605397,NaN,19.745282370586203,2.0
6175.0,37227.04344191381,41974.02265837194,-397.0248654990003,446.3337687096631,181.40627274203595,297.29022665584074,4.062114764720099,1.6007152715368247,3931.3583500254867,26.763014260890564,1.0
6177.0,37181.414520756334,41981.365045121536,-368.81199085319963,426.6976006881452,180.80907736136166,343.13046502366234,3.934663781609898,1.6062105490799221,4010.8618690034305,23.8514520528269,1.0
6181.0,35132.54735042604,40307.396731149165,-153.34637875077243,301.4895620701911,196.2549745989286,123.46387780998589,3.7118997678505243,1.2105281207829552,2896.906771569093,35.60177752718998,1.0
6183.0,35559.748558020794,40612.616091423806,-215.17075457622596,332.9372615395848,188.2035191914683,81.59245150664266,3.4138050799972515,1.3210717066016537,3941.736824853838,49.50211391824227,1.0
6210.0,37271.004029143296,41975.648452943526,-391.39958951691176,442.6449986398961,181.47018517222165,646.3292382214429,4.023608219790249,3.4764150793127673,NaN,20.31693888669728,2.0
6211.0,37217.8987547758,42003.10656001039,-385.0825644106104,438.3541957754875,181.42201150552796,533.8750512402576,3.9307501588993095,3.3379647235167527,NaN,22.693388183170217,2.0
6214.0,37273.13951031588,42023.61796191457,-372.63218086980174,429.3125168289313,180.85443314843258,303.15891858240917,3.98209631843687,1.9291123650951432,5808.580162858005,27.01990608147538,1.0
6215.0,37260.348086986865,41985.440593297404,-400.0717241153866,448.7254476762881,181.6898293446414,683.0359621687529,3.896488013421751,3.3244028055437114,NaN,19.432640812344218,2.0
6216.0,37295.01471923293,41994.23812998427,-356.7503622689892,418.5317501936698,180.73886794875833,254.30326033622947,4.211786078013713,1.8686986885401147,5581.147048287177,29.497005409592834,1.0
6218.0,37237.52961989079,42008.20430548779,-380.59974291683153,434.8699556731388,181.03279519697787,519.430046377724,3.7647410846079516,3.171414484543929,NaN,22.50318791804165,2.0
6221.0,37187.126709841614,41992.65391403946,-363.78677164624355,423.28806617574094,180.77383945652082,443.9956084877059,4.007170716666716,2.8131525749858457,NaN,23.499055759003504,2.0
6222.0,37243.10025135477,42002.0407920972,-408.4464308364019,454.49662570465165,181.8205348417501,314.8952442781968,3.689799209472983,1.9127124755692129,4384.503658345376,27.37047596045423,1.0
6224.0,37274.52752411825,42000.222211482665,-443.86824850401405,480.59453639536383,183.73755743021093,311.27148215948324,3.6249199473358407,1.7414868778527353,4338.196266716893,28.017480280861953,1.0
6225.0,37221.868060919915,41994.1055831442,-426.3415856066277,467.53344476105747,182.66950417336395,264.09486990398005,3.9111771995841256,1.8762675924121788,5167.294886257481,31.183698089089088,1.0
6250.0,37281.25330521479,41990.47472660623,-382.28470051965303,436.1092115271823,181.12222397492303,546.8432193074859,4.06831320465877,3.474148113365911,NaN,22.578632950042106,2.0
6252.0,37217.41510037785,41983.05228131681,-286.64596247332474,373.78629399018774,182.52572045549252,215.257967497292,3.804885773547926,1.3683111048443184,3604.4403770283957,28.405512475370305,1.0
6258.0,37345.750798606554,42005.11875270397,-447.7425635203429,483.52081958636205,184.00524782109864,387.3537417822783,4.118002790985989,1.8701552960947265,5268.178252856489,24.985134435450583,1.0
6259.0,37165.69475406064,41901.086512239155,-289.59713321981565,375.57649114852495,182.3749830119994,125.12346817129624,3.9340127290589724,1.2907267746793294,3184.2540272286356,39.28654838084531,1.0
6262.0,37842.952918460025,42310.94893604889,-403.0329551296836,450.6123434088406,181.61179365853317,129.78542183676964,4.25573182256479,1.6283266323401022,4742.176736934001,46.75439937771207,1.0
6264.0,37672.588341902316,42345.10748431641,-384.5898280340107,437.5864709942443,181.06829318300723,149.09869110803737,3.876273241481187,1.3717560459373181,3678.121821663172,39.1906500562763,1.0
6265.0,37822.8965181994,42303.912739249616,-332.8775403745021,402.77408071936304,180.92679292894792,176.24767402362735,4.33471593203942,1.743405120857675,4730.105074538761,35.87990784061027,1.0
6266.0,38038.586178925085,42387.95367876214,-118.40000976474555,285.30820925750083,202.0947066612285,217.0643661273946,4.550268776754739,2.0049182507831533,5679.960892821913,28.0405538485929,1.0
6268.0,38775.31288919487,43076.537473756536,-268.1444776309955,362.7503301692247,183.62196480594568,243.39798373235433,3.871189446844622,1.5232817775542775,3579.656417403305,26.5837967214326,1.0
6269.0,38865.04908882968,43074.987927650516,-489.81711700023277,516.211422938399,187.64900543775917,171.7454060965042,4.068287605411827,1.5762758020521066,4505.564739642509,42.67970129433915,1.0
6270.0,38414.62123423805,42782.121481110626,-255.30444405903975,355.2811155798661,184.53610293025991,120.18335041161842,3.780553997959946,1.2302882802574973,3204.7943831408957,38.709971388700474,1.0
6283.0,38030.40405472302,42581.94933314314,-412.41279482724093,457.3601168344697,181.98765256843433,113.14420216496633,3.6139479175656892,1.2983967491994095,3790.18713092083,47.71764722250483,1.0
6284.0,38211.85820187927,42755.42805940003,-175.68031503253073,312.43412572956237,193.01032484026462,135.0096803492742,3.77972914770107,1.4289955545304354,3987.126867801992,35.51781797064529,1.0
6295.0,37471.57784559298,41855.3492814939,-637.5057092007929,644.1751527152333,211.11843539603734,262.0887686496134,3.8414582591693156,1.4831091820165876,3954.9333681061216,39.447928925552716,1.0
6295.0,37380.4708210303,41855.664868207925,-552.4363512309587,567.9557133438499,195.57008454349327,218.25253551348302,4.112285289562524,1.4904541875127166,3963.5285775076713,39.032835485215095,1.0
6296.0,38959.48776704362,43471.08731201879,-220.3381276623121,335.728928637019,187.6624750911087,143.1505433132428,4.175723447283335,1.3479603394181556,3374.545896778873,34.63787657103059,1.0
6297.0,37919.672169033605,42339.86428571154,-286.0240279823687,373.41007274601225,182.5583338907446,188.54388322412268,4.280054324824373,1.6460300973194129,4594.510540990587,32.25609779157339,1.0
6323.0,37161.369348447704,41992.09521663094,-285.3081731025343,372.97748862817457,182.5962373061658,179.1861969683271,3.7449092539729176,1.2982854100413297,3054.854631403086,31.3533098086443,1.0
6324.0,37220.893625893,41988.614353825644,-369.2299929441249,427.1411692066829,180.9412813985257,780.6571700168092,3.9738105456350277,4.909153318333879,NaN,20.103648803150588,3.0
6327.0,37263.2688615537,41986.62878467523,-410.04306391336956,455.9955127165746,182.16759677451665,754.3862433984048,3.8700236462417195,3.688546458674166,NaN,19.1113054976988,2.0
6329.0,37259.05936410739,42004.34889828446,-376.64688801444885,432.42832152596355,181.1992908555102,1021.4608682341363,3.923903641379965,5.512143349600172,NaN,17.591859429975376,3.0
6352.0,37197.17226532075,42005.393760504434,-331.54389873912663,401.9096377772835,180.9501007661545,270.1309775239869,3.873001739293656,1.3967866321481308,3419.7096351000255,25.865256332015786,1.0
6353.0,37240.32002991697,41996.76320746616,-403.3202676261592,450.911738208478,181.69822636851032,639.4294464048422,3.8197300079326446,3.3113471565271277,NaN,20.36648194028435,2.0
6354.0,35704.319089619,40577.46180933873,-422.3423690366264,464.59376814783974,182.45860013306816,265.01367725547397,4.047844023035244,1.895687039952267,5476.805356257302,31.06368605847577,1.0
6362.0,37832.163555206454,39766.00908126949,271.25223964199597,182.89462594115344,330.25083296419314,86.54923300353057,3.5047710154587217,1.240118669376926,3398.608308545029,45.471939271420254,1.0
6365.0,37128.17940588643,41763.45516598934,-383.095217768542,436.54491941396606,181.0356034719842,218.42838712659778,4.202247645788965,1.6190490286447454,4608.259231881612,32.08928858299208,1.0
6367.0,36853.40824160878,41289.30335099706,-574.3318627723371,586.9211977773501,199.04490795300126,337.44998326950116,4.1305699696469995,1.6436274690315515,4049.717588583013,31.271423985304743,1.0
6367.0,36761.74026230859,41298.55322545273,-533.4219852686155,551.8525960967353,192.84890886969046,300.5309137714732,4.404607451270295,1.7272272345253499,4387.009195199168,32.21644741071241,1.0
6370.0,39174.217317280876,43210.86607825976,-134.39778164749472,292.57278965859615,199.3058806324619,103.28830740575069,3.972551743215709,1.3472434034242227,3365.0895096644717,40.61907767842489,1.0
6382.0,35454.29908304482,40095.03669786311,-312.10748489931865,389.50164237778114,181.44361580611724,258.6892802060929,4.132406620651947,1.7679670248500334,4699.7861828278155,27.5013032321858,1.0
6384.0,36637.16363233777,41321.69155326531,-178.2171775368071,313.70704362062986,192.66581411121518,172.07486095676038,3.8887341533492488,1.605986542137722,4363.077110368698,31.466670692015473,1.0
6384.0,36637.54017743154,41322.21275630156,-175.13352906983795,312.1605607180635,193.08522189503498,170.07627511104087,3.9471147540527864,1.589616280821633,4351.935381009196,31.557596540858643,1.0
6385.0,36519.670649442734,40939.000820579146,-855.6548962381505,870.8185046819509,276.1953857115893,417.23479384915566,3.746131068199938,1.7393968295161741,4530.982568000922,44.976231268264314,1.0
6385.0,36283.51405560317,40940.6872635729,-718.6345818470545,723.2215753458595,231.08444744988154,303.85680665992476,4.1275421954582745,1.6937651982254422,4019.011542035199,43.05786381378146,1.0
6386.0,35627.7610837333,40539.889578730756,-312.33649473594033,389.64576576510717,181.4361248404042,422.25847143287683,4.659467728428934,2.49411257738859,6074.1987392118335,22.146906398939173,1.0
6386.0,35629.843863082155,40540.83875740472,-316.31598636069015,392.15808675304993,181.31233643635335,420.13598976804866,4.74066445067088,2.47769730120329,5939.647048050367,22.257656595305008,1.0
6394.0,37323.1543414774,41997.87312670821,-461.6673998293664,494.15515815432497,185.061808228665,246.19658285419337,4.177370908921535,1.7743530910133174,4292.35940763849,33.558165046375606,1.0
6395.0,37254.36017764694,42014.26386983387,-353.8573095685715,417.1115072124273,181.1571260243438,872.8703403649274,3.9773122255195985,5.308692673843155,NaN,18.906446195668163,3.0
6397.0,37216.20572967065,41994.92360234467,-377.6799921422071,432.84790205849714,180.97914869776537,567.3321706033878,3.9198785827105347,3.1279744966377567,NaN,20.994923982832937,2.0
6400.0,37266.50974019043,42001.86704492453,-346.26747561263466,411.5461563813498,180.76790230293906,295.82804890545174,3.9796801682244154,1.5742569906020447,3286.500812437472,25.414635231560272,1.0
6411.0,37202.82302545614,41995.418593227834,-365.35764275447747,424.49919522677664,180.90229343746896,1178.1724949154045,4.018932090945908,6.666383241965382,NaN,17.16691063220517,4.0
6418.0,37190.44898762891,42000.150851240374,-406.37668274649906,453.15298815764044,181.85503993680757,757.0045581366581,3.8626804603566876,4.523398906896485,NaN,20.720803686146294,3.0
6419.0,37253.59665255414,42005.46097778034,-401.79380513167456,449.72711421379705,181.567153814847,287.3821742776505,3.8536155019715865,1.605665223340012,4088.6187670220165,27.4891183859219,1.0
6422.0,37254.19144092868,41986.22742034617,-332.1856130381511,402.6951974985802,181.23758942298159,845.7631639727974,4.057493335292922,5.346532202745351,NaN,18.932039927011914,3.0
6424.0,37251.512887432094,41952.446954263396,-336.9491008453205,405.4235709785448,180.86402092315572,328.848867550639,4.1052576369935,1.7310114228194178,5069.885444946289,24.112613074823575,1.0
6426.0,37183.25634767119,41996.85113798864,-369.37091533297377,427.0793244594245,180.81501869944407,312.7745879117753,3.914297043020083,1.6546833625377992,4221.294623053464,25.39744022271733,1.0
6427.0,37292.092769939714,42007.495114666985,-478.4486272930793,507.2138704850573,186.5314494355684,310.9263478121272,3.8326184938812533,1.716398436973819,3727.8750512756274,29.169622969259073,1.0
6428.0,37235.190005152406,42007.98585260702,-383.1801574966669,436.80575916072814,181.2004238803937,1541.0887091964623,4.012288280059001,8.713378613852633,NaN,16.62623247840948,5.0
6433.0,37267.10326760082,42019.475114683206,-390.34470926885245,441.6165559933056,181.21005976619597,208.04850938580162,4.042911477612841,1.6401479370713294,4009.497639780279,33.51264173051387,1.0
6434.0,34747.73776605623,39972.522634270215,-273.3948733732553,365.84933818026917,183.28435900843456,123.99192793652415,3.9035661226202896,1.2747358164495999,3142.2552734012443,38.85502627480982,1.0
6435.0,34711.762028243196,39934.70290650776,-360.73771646478235,421.21605116377987,180.74981000683505,268.0098359999196,3.822705609952135,1.6459513006812516,3811.09555607444,27.661324894873836,1.0
6458.0,37232.02957870354,41986.45260395839,-305.0214501153416,385.0666090393994,181.69515325516207,200.2709207058112,3.8559850028127673,1.4001919302906938,4227.566918908835,30.274181590473816,1.0
6459.0,37291.66940783095,42009.86696128563,-388.2476976142044,440.14442325834557,181.1554787974755,173.288594944487,3.5807954162737006,1.3126998694454186,3422.8679910085107,35.325370023544984,1.0
6478.0,35534.3767028645,40430.57566834966,-157.73939776707593,303.6051636684835,195.58672926406527,108.99049312372368,3.9446504906594204,1.3773378707271282,3500.7750703447605,39.95019602740502,1.0
6498.0,37272.614039962005,42009.632930845386,-400.89782067188935,449.2519337758279,181.66813852225545,478.6994731751389,3.8805205833378515,3.3167160475244657,NaN,24.918127947558247,2.0
6499.0,37187.39743349266,42021.46234421415,-409.0237053987847,454.91246291503404,181.8441120757945,268.0894488524676,3.7913842439321592,1.7120336132647103,4175.205489810089,29.429327670792507,1.0
6518.0,39324.82162228564,43516.314717578585,79.99007822170731,215.27364055071774,252.8862060654306,160.05583625039606,3.875380271158575,1.5750375228147284,4048.2666053458847,30.694540845316887,1.0
6519.0,39581.456961544376,43773.067104778835,-356.14315391535683,418.1242908117577,180.73826472765322,296.8735317209868,3.724265018355829,1.755959960298587,4406.725232678113,26.24976860421517,1.0
6520.0,38918.702348973486,43282.42741903592,-517.5784925347467,538.6952649483228,190.7919642306812,214.98634513714666,4.111264921327299,1.3350690644096672,3203.150917431957,36.298964467362836,1.0
6538.0,37201.40971070621,42005.94111896376,-430.27074270782487,470.4363114999484,182.88858392751362,188.54799332954153,3.746446121355732,1.2289441190240669,2831.0799352594818,34.58111425071357,1.0
6539.0,37244.432243750365,42005.579407112324,-341.1449230069474,408.1702779645789,180.8125511816778,279.925234775621,3.892778887166838,1.520991244659632,3625.821445944098,25.96575998214211,1.0
6540.0,37238.839300214684,41974.314124223805,-446.76568499482585,482.7816453735723,183.9366732226161,252.56125418636185,4.613954867878499,2.249078100538668,6901.7113380494775,35.360043774952906,1.0
6541.0,37209.20148585065,41910.79020520457,-328.10481111200636,399.68822116065195,181.01645962587088,337.2180498721929,5.304011841855609,2.8668857270736634,8650.077333262583,27.59542456533418,1.0
6542.0,37131.547081394,41884.47034464829,-369.9170659189525,427.4526087272103,180.82105422944264,360.66626951835644,5.052097786997806,2.855898977172066,8607.187082772169,27.519468690498837,1.0
6543.0,37158.700949248465,41960.51979946268,-449.79477565647574,485.0974949332542,184.16856583600796,442.29781050628304,3.8704626955704837,3.0703713294794115,NaN,27.204385618923475,2.0
6556.0,35087.57310825913,39791.432350711686,-156.61302356442812,303.0609865434936,195.75666593687177,86.50764216264535,3.358420163098895,1.2444059667370424,3342.8376345169527,45.00805182117675,1.0
6568.0,35024.86042608249,40019.96786940407,190.20029797457298,192.40417032308824,294.06188877156904,229.92942885399123,3.591771673787122,1.6033974243424716,4127.369771877658,25.22964730496155,1.0
6569.0,34915.21239029208,39982.39710130757,36.56475955638869,227.43045915530533,239.2042946857174,343.52392018388895,3.912983811623585,1.7473482555585247,4474.132346600046,19.739297525089572,1.0
6570.0,34904.65018001802,40017.049842541506,45.698883121212575,224.7256971999026,241.96280877866727,295.8645288958746,3.8309730786247624,1.6978810781052665,4440.804190601364,21.43585158145319,1.0
6571.0,34889.61725755403,39902.79927210823,23.736692306674975,231.36189608321104,235.43756011940735,303.0733648849894,3.4779173768374068,1.7021749190103799,5115.431238594882,21.164684471435514,1.0
6579.0,35473.760504391896,40253.82368668267,-265.5262664063532,361.2146637844374,183.79816871825557,125.26739081379344,3.773257978203841,1.4705594074100614,4282.732066641232,40.01911800742816,1.0
6583.0,35312.107292939305,40199.38307963274,-168.4061369862331,308.8178218102907,194.02536645638838,124.30127377662286,3.8176514759970157,1.4128543712438715,3706.005833484925,37.18007520167269,1.0
6583.0,35314.059083746935,40199.17882669164,-175.62409920837467,312.4059871277386,193.0180146019624,124.8955443055341,3.8075585604214908,1.472392749136714,4110.733042539566,37.67575600187822,1.0
6584.0,34958.15326475131,39891.277752953654,2.077138600276324,238.3521400950146,229.36225506708283,190.93123489398292,3.7974732586056774,1.4015453873777701,3542.6283971934795,26.90419865079083,1.0
6584.0,37137.90620013657,41994.227961596924,-433.27519962302387,472.66583073584997,183.06404269346132,212.8700755587636,3.705283575453216,1.6631914802744947,4674.357245317743,34.88918402410349,1.0
6585.0,34962.233924326676,39843.32284028926,121.95999565321839,205.21414855919673,267.4752615853413,224.74965253190211,3.564252522140921,1.3775163675768152,3361.913620116913,24.424871979632737,1.0
6585.0,37220.73712665022,42005.764218369506,-425.22139851479704,466.7085159116852,182.60920070232189,350.4912761407083,3.8101338883562503,1.656043391445662,3895.312355777842,25.152387907455456,1.0
6586.0,37280.48795045586,41983.110008985124,-448.4297850167448,484.0413583678604,184.05392494086567,241.78348244818034,4.003529382105446,1.7691460187029895,4816.530387891079,33.350486236001146,1.0
6587.0,37182.99654599133,41982.2912385948,-375.1117730825746,431.3132245670622,181.1290905881975,461.0797546765842,4.03740917884125,2.8743113597744276,NaN,23.40967838204201,2.0
6588.0,37248.27379316705,41984.3080366348,-367.05117375238973,425.4969567392813,180.79191641845335,278.228220446805,3.823159680433116,1.5996214675345257,4208.504476799488,27.01584574084364,1.0
6589.0,35417.50808920607,40342.618613371786,-94.84506543460454,275.05120431751834,206.55595313419093,127.46709392792145,4.421698242706753,1.71536230201668,5288.144010968106,37.589319897084685,1.0
6593.0,36214.60293643109,40957.437934283655,-5.661478657965456,240.95691220398484,227.278333558766,366.79351757106303,3.940056506436778,1.5858148844766053,3318.907500360464,18.799960301071614,1.0
6594.0,36182.11598463172,40949.93412541601,28.904582319309966,229.8200314761737,236.98891859652207,655.5629321357189,4.422202276129279,5.1890432170712515,NaN,18.15552885961576,2.0
6595.0,35224.30621582599,39904.86355578422,-88.65637854490595,272.4431313620287,207.7982160212126,240.0572762086335,5.12905526449523,5.945777976032238,18359.496922584593,46.60206217393464,1.0
6595.0,36118.20454791867,40928.2431707409,103.06215699741283,209.53806428906165,260.7400898833609,414.27284703722574,5.430435921712628,3.814299982099092,11462.253498547745,22.071214832280432,1.0
6596.0,35142.14062957094,39863.72682302285,-10.481864098643582,242.60796958555923,226.00332710579886,253.14491175385402,4.256234245334274,3.836199142046537,10012.375059038706,32.19042285198251,1.0
6597.0,36151.5784589924,40958.93107744935,68.77074412377334,218.24409851716163,249.21367270874978,396.5464431296317,4.5418724319620996,3.1803554173814543,7907.218943859266,21.071456463805607,1.0
6597.0,35104.17666916367,39849.201121769496,-7.594631258545975,241.68828485593835,226.82296366483325,585.9368883537132,4.041279942824909,6.717174112386523,NaN,23.03805008936265,2.0
6599.0,35128.600532811484,39788.205493891386,-140.46950616340095,295.3931384890336,198.29848239587767,288.40917254667414,3.867046849709173,1.736547134609505,4452.582774106092,22.837810094799607,1.0
6600.0,35175.69719281479,39802.32367407249,-141.61325274365018,298.2222126328412,199.9656936344437,545.7739167946158,3.982804331095955,3.534410708326151,NaN,18.73989053883501,2.0
6602.0,35116.90767614596,39833.2570972216,-196.72333838173134,323.1764699341072,190.30103294308097,351.52621746653097,3.864936468803213,1.9452287930701,5322.977901270924,21.363238904187476,1.0
6603.0,35092.49478828287,39965.12786214142,39.55669478471134,226.5358337957277,240.10085943784125,318.72134416151187,3.9966206876396124,1.703613840324489,4293.74751462053,20.533013198866858,1.0
6604.0,35052.54415082187,39959.27963569841,102.33236863391129,209.71179720311832,260.4854521666464,289.9548451291352,3.752703453574605,1.7549807089472005,4788.862466280723,21.889721020981405,1.0
6605.0,35068.72631520622,40000.19853057357,83.4469877339655,214.39292954120168,254.04571046856324,548.1534394883088,3.8097664185247533,3.3611946014596734,NaN,17.292705917903337,2.0
6607.0,35050.20789861259,39941.29714186293,104.71360155863846,209.14677672001062,261.3178102993203,240.353148426116,3.9031483746754656,1.363807784849575,3162.8935588065024,23.400364060011754,1.0
6608.0,35039.15410489254,39981.6033703442,83.39640668900049,214.39526312199106,254.02021639709096,323.110366113269,3.79107437118588,1.8749162536770227,4910.1902913665745,20.748057792792586,1.0
6628.0,36670.34263021775,41220.54484319533,-251.36072734727733,353.01821337505703,184.84209517946243,117.36482905971053,3.4794926011617706,1.2835601432461448,3614.591596343071,39.62888020385171,1.0
6628.0,36671.24054581976,41220.80681084193,-248.7888078985464,351.55034893331475,185.04803544632628,116.06783985737594,3.5131022666188247,1.224188172779128,3165.130780121904,39.32670698612902,1.0
6629.0,37581.2936811043,41994.21028279812,-354.8270603528151,417.2423365936856,180.73792180649428,196.1815771795943,4.18361124473542,1.5025013191595193,3937.3013158705417,32.67903817458705,1.0
6630.0,37790.84879890309,42116.359044340614,-392.7822819781743,443.3329792797558,181.2777167365781,247.11888562812393,3.6861864973097456,1.4686817069666347,3740.130818083953,29.263810943709814,1.0
6631.0,37492.65988201567,41822.06309797243,-154.50279816365384,302.0447087761896,196.07763931343723,247.886878132152,4.2228238957201745,1.7898787698317558,4825.736834543755,25.393675020080796,1.0
6632.0,36439.86313943995,41081.4463354139,-399.12085200389646,447.82252917055035,181.474846418933,129.658211546927,3.7364617080222264,1.3399639697388934,3319.181692074997,43.34353388366181,1.0
6632.0,38706.99769183594,42970.94457564278,-84.73665463077008,270.809940251388,208.6001251417986,154.27809320185048,4.70238148818016,1.9139472965001334,5898.406876803498,34.20909449550012,1.0
6633.0,38699.72770870352,42939.44221369555,-307.36337354082957,386.5271420396865,181.60778692744006,145.07117762928274,3.8448201305885488,1.5210407580894933,4485.488487576222,38.08055985221608,1.0
6642.0,37299.21425038829,41952.527126373265,-428.0258096350163,468.77596907072393,182.76197146151523,523.177164967478,4.763426008157538,2.2672313855645982,5691.887668340348,21.2285950513554,1.0
6643.0,36822.2864418135,41541.40549486996,-476.7501106786556,505.88005013829036,186.3729374705764,235.66968653998833,4.358767642465186,2.075659806715254,6313.204859925398,37.45841811312672,1.0
6643.0,36769.53342014606,41524.46804327899,-481.52715496013957,509.63832748616426,186.82435304447716,230.61481016551286,4.537086561998853,2.050630934610867,6254.195681571954,38.11010557680298,1.0
6644.0,36881.85804796301,41464.98668436693,15.820918764794433,233.86527789899748,233.175803239892,154.26935686985559,4.72240251349285,2.061817540839624,6179.076855614719,34.34111105746779,1.0
6645.0,37313.47563813636,41731.441119324576,-102.64069113310788,278.38788477483115,205.0326680946909,113.2550234369372,4.5155437750685925,2.065213970280636,6187.897819064773,44.27877718377494,1.0
6647.0,37158.781168125395,41668.650300424,-270.22777328183827,363.9768693229825,183.48549260414228,193.12159139490913,3.8995432841279376,1.5650537600666414,3960.3051420408196,30.919478778477473,1.0
6648.0,37530.6869779483,42007.86959705193,-607.4052813698671,616.4259791235818,204.98642046205913,224.84191450937752,3.987741100845513,1.7866181624409854,4903.711133696425,44.73609461317266,1.0
6652.0,37708.093339907704,42397.87737605462,-762.8241529468614,768.8879582101517,244.0697728496558,282.9837523538417,3.827140078451558,1.5697437213410825,3988.141766147839,47.60590845946864,1.0
6653.0,37666.812477698324,42102.914625652666,-523.1364094821515,543.28391881091,191.4917597369701,378.0853227423545,4.474212596846033,2.109717628612695,5652.721862173048,29.093217244319572,1.0
6654.0,37281.22664166996,41987.939548367176,-441.5608852616599,478.8585024219112,183.58356844160159,303.0965798564482,4.283877531129465,2.740034002009411,7315.1122794779,33.629924987987955,1.0
6654.0,38135.16822076716,42357.87686607571,-115.9438293340481,284.2142304934111,202.54015408132827,140.8477802776982,4.982119183761535,3.3545138383452646,8579.147045576206,49.5000614441253,1.0
6655.0,37392.501686448595,41996.96515372196,-432.21897154415285,471.8810646481478,183.00157539311945,355.95494367969866,4.703899595785198,2.305586180169609,6456.028403549423,27.58532293288018,1.0
6655.0,36159.32520063339,41047.0402878188,-66.12600073045569,263.3213308919668,212.62227712970474,434.85283318438644,4.355769385775099,7.175568903765184,NaN,31.570823173532055,2.0
6656.0,37359.00292331545,41934.57289461178,-337.57272841462196,405.83076530667586,180.85552207288862,392.24817759472955,5.45233084834585,4.114701822329576,11427.260975798114,29.832236198031744,1.0
6657.0,37169.54319031383,41847.457327939504,-259.1269525816155,357.48846593131566,184.25082721940657,302.35809585371794,5.308550967337028,3.4924273560744132,12251.401602634753,30.67999083343313,1.0
6657.0,39717.64558421972,43625.24394516685,-280.8478506602179,370.29304515036233,182.84120197708668,102.63052133702752,3.700503011372022,1.4982928772316215,3898.3768532099866,46.72085825215387,1.0
6664.0,37242.47054784952,42001.746190324455,-398.5671083891112,447.4288073664325,181.4564043584447,291.687220009489,4.030242453462714,1.6164677143705073,4272.588472096999,27.18518273300855,1.0
6665.0,35162.25957095885,39865.710983748606,-94.75019258012053,275.4068170991162,206.89469901925094,492.1825761883068,3.6659311798696326,3.419092699089635,NaN,19.26551439763025,2.0
6665.0,37274.61722398923,41991.439144872056,-341.5007874544672,408.4317723404058,180.83124668391656,459.52516673794844,3.9348619874947817,3.0529528796271963,NaN,23.10190657825765,2.0
6666.0,35198.403875469085,39922.19093393069,-56.21317654887729,259.36168343386555,214.78816633419896,286.3634923881246,3.7651992860836145,1.816291989257308,4824.200102133843,22.469623958976044,1.0
6666.0,37182.74357610026,41982.50718769012,-417.3649190839622,460.9560955458385,182.2131332921828,237.9829098828066,3.9762644574974093,1.432398976444635,3487.4904472527833,30.590406971244697,1.0
6668.0,35286.54685281454,39903.840567337276,-88.15866195901938,272.6877663884842,208.26533751730113,497.843089723899,3.896100181621226,3.435259742643892,NaN,19.10592329981669,2.0
6668.0,37309.94410852066,41980.785426534814,-376.89621737718426,432.4038670986413,181.04456368893912,396.101622581294,3.865672388900577,3.130823669154159,NaN,27.027877816862667,2.0
6670.0,35283.14285383103,39852.26830604031,-257.6983997621084,356.66191961051766,184.35613767745284,305.6875015633471,3.668769585489947,1.8601926937342583,4680.838379883973,23.99528059418671,1.0
6670.0,38452.065072067824,43100.60809358851,-269.1840803367888,363.3618840873201,183.5534492275849,286.54723871175463,3.956671083919749,1.9291905336359805,4184.719207660125,25.442587437728175,1.0
6672.0,38787.79326838619,43088.99170795828,-360.7341662742852,421.2136544943339,180.74979487515117,210.5231525268232,3.802406575692929,1.3909793905367485,3543.5151315727608,30.860274558947573,1.0
6678.0,35267.14307392728,39898.566819590036,-92.89093527653048,274.22378160361046,206.9450549949072,137.5677712205134,3.6525380021876837,1.4081138135919031,3688.3291614641535,33.65647390074649,1.0
6679.0,35290.88542455834,39941.17502718878,-51.28171155891763,257.46016777692313,215.92089193684347,215.69499741480217,3.7340910437702464,1.3119840421984474,3289.9921285538053,25.000595281920734,1.0
6687.0,38561.74381669195,42945.01294267731,-573.2477990392745,585.9715643499773,198.86426991722473,422.14286376198345,4.378167380098392,2.0437084977742743,5474.501969026355,28.834050538166483,1.0
6688.0,38757.42362159278,43061.29345336484,-388.71896057404336,440.47489547606904,181.1674528752323,405.00478435988725,4.7400656926005365,2.5028498536911883,6286.172002581737,24.68015938153705,1.0
6689.0,38833.11275792688,43163.98501275548,-819.7130715164066,830.3893723294,262.97799419096253,441.89045236698325,4.498862503220935,2.146359674049436,5498.015571897393,44.28178004558626,1.0
6690.0,36226.816280482286,40948.961267916275,-29.421422648679325,249.30724333787572,221.16523033236325,284.6377709978713,4.044818718583732,1.723973326832039,3965.676867732042,22.177579180717824,1.0
6690.0,39108.654023366646,43182.68877645435,-909.920175390353,934.1668329394971,298.01639981554047,602.1617033929733,4.2623375545211,2.4045453699097674,6554.851054100596,44.61984374133268,1.0
6690.0,38696.017257536136,43196.24628846545,-902.1653503424948,924.9439243595642,294.7606123965801,670.9469375841419,4.0923062922501785,2.354705764913932,6077.380999288307,40.04017456642155,1.0
