"logFC","logCPM","LR","PValue","FDR","Gene"
-0.306161289478315,4.74522865132263,0.147233734418489,0.701193042340267,1,"CG15721"
-0.149649094100344,5.60847795030658,0.147152963937367,0.701271071335915,1,"bsk"
0.653054872991001,-0.194390882674714,0.147131923844169,0.701291401326014,1,"CG5937"
-0.252613207088586,9.68721454157585,0.147106034859917,0.701316418845431,1,"RpS20"
1.12159765451592,-2.99959373062406,0.147076427340122,0.70134503282405,1,"Vha16-5"
0.190740794728491,5.11956256767356,0.146952945826424,0.70146440629624,1,"Topors"
0.151880324376867,6.17305828042357,0.146722275136437,0.701687557113272,1,"lace"
-0.295446800939063,3.08401967832233,0.146389056921392,0.702010267847715,1,"CG4942"
0.208530422335885,4.94267131403344,0.146179395273158,0.702213534028383,1,"jnj"
0.165836679799151,7.38930883044111,0.145930814311265,0.702454748933456,1,"CG11674"
0.168467585405876,5.04500834951179,0.145803009608329,0.70257885811757,1,"ck"
-0.974362586769265,-1.8050683133036,0.145776003589451,0.702605091223385,1,"Vsx2"
-0.186072675923505,5.03999068346107,0.145717187876746,0.702662233264764,1,"Ice1"
-0.158598553035182,5.27782033941766,0.145669701125819,0.702708378364425,1,"chico"
0.183402861736795,10.043045266511,0.145541968312727,0.702832545098959,1,"Eno"
0.167537764857779,7.98944156298747,0.145503410625423,0.702870038586318,1,"Ufd4"
0.975560999052505,-2.82035324979641,0.145387771407087,0.702982520276489,1,"CG3288"
-0.146366354066593,6.60727741700017,0.145351977469272,0.703017347244835,1,"gzl"
-0.204675734986719,4.20638927505727,0.145325721028708,0.703042897493339,1,"SAK"
-0.158021138584123,8.15689889050441,0.145315562451046,0.703052783555596,1,"smg"
-0.181660942413477,6.36385852630917,0.145294745755994,0.703073043055617,1,"CG6664"
0.15453922019496,5.03054969967868,0.145179599218118,0.70318513753281,1,"KrT95D"
0.88327332270901,0.143133829185051,0.145139729671717,0.703223962166174,1,"CG16775"
-1.09249402408557,-2.26577366199018,0.145102237208081,0.703260477587681,1,"HisCl1"
-0.143955054896626,6.28085639338641,0.144972732379748,0.703386649132,1,"hdc"
0.220350013434824,5.5163605101736,0.144956463062925,0.703402504259644,1,"Srp14"
0.184503555263171,4.60891974717937,0.144877416183208,0.703479553242709,1,"galla-1"
0.141575027110429,6.75424064931167,0.144870886704517,0.703485918765829,1,"ssp2"
0.137321114960785,6.16019768076532,0.144831783591253,0.703524043434997,1,"Smg5"
-0.188685427129431,5.13656679012889,0.144710718965783,0.70364211613576,1,"dikar"
0.165430806664175,4.84036229541823,0.144046181291618,0.704291239767719,1,"CG3630"
0.271090005076622,3.59987674302273,0.143989032932119,0.704347142497427,1,"CG1213"
0.208870928410694,4.33181698640858,0.143901664527821,0.704432631120415,1,"CG7747"
0.424334644648625,4.59155307983392,0.14384936628953,0.704483818336461,1,"NimC4"
0.162800520482768,8.11716745397744,0.143704644937003,0.704625520733333,1,"Fkbp59"
-0.77947681919521,-0.689294588060556,0.143544177769576,0.70478273591992,1,"5SrRNA-Psi:CR33416"
1.02440144246299,-2.7976414331531,0.143473562558935,0.704851951904423,1,"CG12780"
-0.430100909359047,1.15194696339954,0.143110515809701,0.705208112781143,1,"Xrcc2"
-0.190236076971227,5.70291088382802,0.143022284962242,0.705294748148831,1,"CG9231"
0.717770654844351,-1.13219505222689,0.142775328728044,0.705537401180436,1,"CG33702"
-0.225929243690969,3.45677759120698,0.142523248639543,0.705785336244246,1,"HPS1"
0.173469162564029,4.91097821372497,0.14233773212354,0.70596796232459,1,"Rbbp5"
0.163962298283657,6.52134581679299,0.142095649792452,0.706206477466497,1,"CG12091"
-0.217438915353273,6.34249526420865,0.14196180189921,0.706338452681281,1,"Tsp42Ed"
0.137099229834056,7.03434382380225,0.141607486826269,0.706688153817834,1,"for"
-0.158286233603579,5.60978785799088,0.141324085264301,0.706968224566079,1,"trsn"
-0.167323342944438,8.01257349366782,0.141233949186727,0.707057368448687,1,"Thor"
0.16017048089619,5.35168645218123,0.141193525880016,0.707097357330145,1,"Chd3"
0.233288747718219,10.9207560442292,0.141094123162816,0.707195719567051,1,"RpS8"
-0.249710223220774,5.34711770804012,0.141002258364217,0.707286657947204,1,"CG31368"
-0.159580161130369,6.39386206226939,0.140924944449598,0.707363218380587,1,"CDC50"
-0.147639676629507,6.00860599973689,0.140708922684276,0.707577261938674,1,"Adk3"
0.195136041728916,5.05389860787902,0.140684129734097,0.707601839835911,1,"CG11752"
-0.302473507389909,2.9148248529337,0.13979413362407,0.708485757123758,1,"PIG-X"
-0.382938953534997,2.86863282537938,0.139693626910837,0.708585778712218,1,"CG34034"
-0.162902586725087,4.86254373971157,0.139580659847621,0.708698249468631,1,"Mst85C"
0.579864013253462,0.0741476745056726,0.139546107548758,0.708732660323773,1,"SkpB"
-0.246171480342448,3.22514892967642,0.13948129200582,0.708797223634058,1,"l(2)37Cg"
0.150447380563971,5.49058185538471,0.139441400194992,0.70883696870212,1,"tun"
0.189744280924152,4.12315742399898,0.139437787784575,0.70884056814407,1,"abo"
0.240710517950261,3.59324537659744,0.1393476648087,0.708930384781896,1,"CG2712"
-0.205026374033455,3.57160821580756,0.139291971153582,0.708985905672767,1,"CG17612"
-0.290351888126283,2.21886212887048,0.139259692887746,0.709018089598485,1,"mthl9"
-0.242766081453528,6.75229861907713,0.139244780983457,0.709032959354558,1,"ABCD"
0.579589264464341,2.7930597290677,0.13908754314838,0.709189807998092,1,"Mal-A1"
0.550590539561134,2.21852421000975,0.138849072767854,0.709427880965391,1,"salt"
-0.922047415184407,-1.33475771606545,0.138736214322375,0.709540632503792,1,"lov"
-0.267677468300637,3.11763959640065,0.138580408165115,0.709696376917472,1,"loh"
0.193669335484636,4.797163921564,0.138480475674482,0.709796322285618,1,"CG11807"
-0.2007704758627,4.63216899332347,0.138469018654052,0.709807783405461,1,"mdlc"
0.934360108061123,-2.86765971032077,0.138363951480119,0.709912913355774,1,"Takl1"
0.46443182125998,1.71770581930191,0.138137661784597,0.710139492674,1,"GluRIIC"
0.402132870006144,1.12094481006648,0.137961560098383,0.710315965938218,1,"CG11380"
-0.558843637870041,-0.586593352321733,0.137950564771321,0.710326988715811,1,"Rpt6R"
0.250244030315703,3.24127822532678,0.137882640103215,0.710395094047105,1,"CG13766"
-0.213289600960861,5.40043567556758,0.137802924925865,0.710475045597879,1,"REPTOR"
0.627300817296457,-0.676637532181437,0.13761348485655,0.710665153019959,1,"CG5964"
0.166667211531518,5.09457545927315,0.137592088251921,0.710686634353977,1,"CG5986"
0.447325710894789,0.557198075759805,0.137504634776476,0.710774453899891,1,"BomBc3"
