NAME	TITLE	SCORE	
Gtf3c5		-0.6519423	
Alg6		-0.6522725	
Rpa1		-0.6524695	
Mpv17l2		-0.6528513	
Cog4		-0.6532781	
Pcnt		-0.65330386	
Acbd4		-0.65367526	
Pogz		-0.65367526	
Casc4		-0.65367526	
Agpat4		-0.65367526	
Dguok		-0.6540426	
Tmem248		-0.654369	
Utrn		-0.65448326	
Ndufs2		-0.6545446	
Xpo4		-0.65459096	
Yars		-0.6546425	
Mcee		-0.65488	
Lrrc26		-0.65491927	
Nudt7		-0.6552011	
Smc3		-0.655272	
Cd248		-0.6554357	
Tmbim6		-0.6554568	
Ugp2		-0.65556484	
Raly		-0.65560013	
Crtc2		-0.6556368	
Farsb		-0.655828	
Socs3		-0.656552	
Col6a3		-0.6566591	
Tmem101		-0.6571408	
Eepd1		-0.65735686	
C1galt1c1		-0.65741765	
Osbpl7		-0.6578079	
Polr1a		-0.6579247	
Cpt1a		-0.658105	
Dapk1		-0.65813994	
0610010F05Rik		-0.658248	
Ivd		-0.6583166	
Tef		-0.6584288	
Eif4a2		-0.6587717	
Aspscr1		-0.6589502	
Ap3s2		-0.6593218	
Rnf4		-0.65950435	
Ei24		-0.6595215	
Pcnx3		-0.6595518	
Fntb		-0.6597243	
Stt3a		-0.6599072	
Yes1		-0.6602033	
Psmd6		-0.660628	
Xpnpep3		-0.66088873	
Sin3b		-0.6608972	
Spg7		-0.6609821	
Qrich1		-0.66113806	
Ift140		-0.66128844	
Tmem170		-0.66142046	
Fbrsl1		-0.66153735	
Pura		-0.66171616	
Ubl7		-0.6618456	
Heatr6		-0.66189575	
Exog		-0.66189575	
Cdkn2a		-0.66195583	
Fkrp		-0.662156	
Fbxo6		-0.6622373	
Mettl5		-0.6622373	
Wdfy1		-0.66230047	
Mast2		-0.66245615	
Sik2		-0.66286176	
Top3b		-0.66287416	
Fbxl14		-0.66304576	
Mmut		-0.66307396	
Srrm2		-0.66324794	
Dcbld1		-0.66345626	
Lrch4		-0.6637853	
Arnt		-0.66378856	
Txn2		-0.66389847	
Pdik1l		-0.6639903	
Alad		-0.6642359	
Ddx58		-0.664482	
Trio		-0.6645315	
Megf6		-0.6647135	
Oxnad1		-0.6648158	
Ccdc47		-0.6649362	
Noct		-0.66508	
Eif2a		-0.6651506	
Ormdl1		-0.6652548	
Kif2a		-0.6653217	
Zkscan8		-0.66574806	
Tead4		-0.66574806	
Ercc6l2		-0.6659536	
Srebf1		-0.66602755	
Pdcd2		-0.66605335	
Wdr33		-0.66611236	
Akap8l		-0.6662387	
Polr3d		-0.66642714	
H13		-0.6665723	
Sorcs2		-0.66703725	
Ppp2r1b		-0.667723	
Slc9a6		-0.6678891	
Klhdc7a		-0.6680663	
Usp9x		-0.6680663	
Pds5b		-0.6680663	
Ppp6r3		-0.66811675	
Nrbp2		-0.6682885	
Rcn3		-0.668322	
Rad51d		-0.6688616	
Ergic2		-0.6688616	
Acbd6		-0.6694426	
Tmx2		-0.6694426	
Cdpf1		-0.669665	
Tmem141		-0.6698227	
Ddx52		-0.6701634	
Asah2		-0.6707488	
Ptpru		-0.6707488	
Tbce		-0.6714461	
Odr4		-0.6716418	
Myo6		-0.67192465	
Nfib		-0.67200905	
Tex261		-0.67212427	
Atxn1		-0.6722532	
3300002I08Rik		-0.6722909	
Cmc4		-0.6727841	
Gnb2		-0.673294	
Nfs1		-0.6733866	
Keap1		-0.6734009	
Fubp3		-0.6734115	
Iars2		-0.6734262	
Tsc22d2		-0.6734837	
Iars		-0.67353	
2810004N23Rik		-0.67374086	
Ccdc174		-0.67378694	
Lyrm2		-0.6744338	
Zfp810		-0.67466027	
Zfp426		-0.674755	
Dync1li2		-0.67479855	
B4galt3		-0.6748917	
Lars2		-0.6749164	
Gstt3		-0.6752084	
N6amt1		-0.67537034	
Cnnm3		-0.6755322	
Rbpms		-0.67564994	
Snrnp48		-0.67639536	
Mpv17		-0.67639536	
Nedd4		-0.67665005	
Fmc1		-0.6770996	
Lsm14a		-0.67742544	
Med7		-0.67766476	
Kri1		-0.6777207	
Ing4		-0.6777819	
Fbh1		-0.67784894	
Ddx27		-0.6781283	
Dok1		-0.67844313	
Dis3l2		-0.6790449	
Amd1		-0.67912513	
Stx17		-0.67921036	
Rbbp7		-0.67934865	
Zmym5		-0.67942303	
1700066B19Rik		-0.679731	
Rbmx		-0.6797488	
Xrn1		-0.67999756	
Rce1		-0.6800507	
Bet1l		-0.68024766	
Sipa1l1		-0.68044215	
Stat5b		-0.6804881	
Bcl9		-0.6804881	
Acat1		-0.6807343	
Mettl1		-0.6808967	
Smim13		-0.6808967	
Rfx1		-0.6810718	
Dag1		-0.68155336	
Ephb3		-0.68155336	
Fktn		-0.6816896	
Zfp871		-0.6819053	
Edc4		-0.6819053	
Pepd		-0.6822639	
Irgm2		-0.68263113	
Prpf19		-0.6827761	
Emc9		-0.6828216	
Specc1l		-0.6828216	
Dus1l		-0.6831422	
Kpna4		-0.68331474	
Gtf3c1		-0.68331474	
Acp2		-0.68351334	
Ppp6c		-0.6835908	
Ivns1abp		-0.6835908	
Mapk12		-0.6835908	
Rgs3		-0.6835908	
Lrmda		-0.68388987	
Adipor2		-0.6840489	
Prkra		-0.6841034	
Oxsm		-0.6841476	
Prkcsh		-0.6843295	
2410002F23Rik		-0.68456924	
Slc39a10		-0.68456924	
Atrip		-0.68456924	
Omp		-0.68456924	
Elmo1		-0.68456924	
Mras		-0.68456924	
Agrn		-0.68480587	
Ptgr1		-0.68543714	
Frmd4b		-0.6857965	
Snx24		-0.686024	
Nob1		-0.6861631	
Ino80		-0.68637943	
Lrrc58		-0.6867155	
Chka		-0.68690854	
Bin3		-0.6869646	
Pnpla6		-0.68725383	
Sap30		-0.6874573	
Zc3h7b		-0.6876226	
Zfp692		-0.68789095	
Prmt5		-0.68805826	
Ube2w		-0.68813866	
Smpd2		-0.68813866	
Pih1d1		-0.6881725	
Nr6a1		-0.68877906	
Nek7		-0.689022	
Ice1		-0.6890806	
Dctn5		-0.6893873	
Sin3a		-0.68941426	
Ate1		-0.689718	
Lrba		-0.6898158	
Aftph		-0.6900171	
Arl6ip5		-0.6900469	
Trpt1		-0.6902011	
Errfi1		-0.6902979	
Tmem87a		-0.6913457	
Necap1		-0.6916431	
Cmtm7		-0.6917531	
Znhit2		-0.6918585	
Arglu1		-0.69194925	
Rcor3		-0.69208914	
Sec24c		-0.69236404	
Snx2		-0.6925004	
Nsmf		-0.6926109	
Lmo7		-0.6928458	
Cradd		-0.69291043	
Copz2		-0.69346887	
Fbxl12		-0.6935851	
Gnptg		-0.6940721	
Hnrnpd		-0.69423145	
Sil1		-0.6943172	
Hectd4		-0.6943172	
Trim65		-0.6943172	
Lemd3		-0.6943172	
Tbck		-0.6943172	
Zyx		-0.69447577	
Fam98c		-0.69456923	
Sap130		-0.6946279	
Eya2		-0.694643	
Spag7		-0.69484097	
Nek8		-0.6950592	
Rcn2		-0.6951788	
Vrk3		-0.6952543	
Tbc1d25		-0.6952543	
Hivep3		-0.69569844	
Ndufa7		-0.69598603	
Churc1		-0.6962949	
Ywhaq		-0.69670653	
Tmem209		-0.69698644	
Eif2s3x		-0.6972645	
Laptm4b		-0.6973104	
Fn3krp		-0.69745696	
Hat1		-0.69745696	
Pald1		-0.69790924	
Nbn		-0.6981288	
Acot11		-0.69817895	
Pou2f1		-0.6982217	
Asxl1		-0.69825864	
Dnal4		-0.6982908	
Irgm1		-0.69842166	
Lonp2		-0.69867676	
Ccnh		-0.69876313	
Polr2e		-0.6991473	
Unc119b		-0.69955564	
Atxn7l3b		-0.69962764	
Smim26		-0.69972783	
Fars2		-0.69972783	
Tep1		-0.6997524	
Rnf44		-0.69999045	
Dnlz		-0.70011353	
Urod		-0.70013	
Osbpl10		-0.70014966	
Pex13		-0.70046943	
Gas6		-0.7005298	
Psmd3		-0.7005397	
Fbxo4		-0.7008375	
E330009J07Rik		-0.70088214	
Pcnp		-0.7010574	
Pdzd8		-0.7013417	
Nudt6		-0.70137197	
Nf1		-0.7013993	
Pdpr		-0.70165527	
Slc31a1		-0.70165527	
Lratd2		-0.70264995	
Nbdy		-0.7026746	
Fam3c		-0.702793	
Pef1		-0.7033359	
Klhl24		-0.70358014	
Usp37		-0.70358014	
Aldh2		-0.7038429	
Cd3eap		-0.7039998	
Map6		-0.7041403	
Nsmce3		-0.7043013	
Ehmt2		-0.70463365	
Nfatc3		-0.70480376	
Wdr5		-0.704873	
Mob3c		-0.70496446	
2610528J11Rik		-0.70509076	
Mrm1		-0.7052764	
Dusp28		-0.7053777	
Amdhd2		-0.7054578	
Tiprl		-0.70557636	
Sipa1l3		-0.70577824	
Telo2		-0.70614266	
Zdhhc20		-0.70614266	
Habp4		-0.7065177	
Tmem39a		-0.7066683	
Numa1		-0.7066683	
Serinc5		-0.7069836	
Rab11fip2		-0.7070213	
Slc20a1		-0.7070625	
Tubgcp3		-0.70715755	
Kmt5b		-0.7072247	
Vwa8		-0.70746535	
Dus3l		-0.7077845	
Ptp4a1		-0.7079674	
Stau1		-0.7088168	
3830406C13Rik		-0.7088168	
Uck2		-0.7091095	
Sdc4		-0.70950365	
Dolpp1		-0.7098183	
Med23		-0.7098183	
Klhl22		-0.71039784	
Stk4		-0.7109192	
Yipf3		-0.7112193	
Nacc2		-0.7112193	
Ythdc1		-0.7115709	
Naxd		-0.7120775	
Pfkm		-0.7123935	
Rab4b		-0.7124646	
Ubxn7		-0.7126419	
Elp2		-0.7127372	
Snx1		-0.71321917	
Xpc		-0.713306	
Zfp746		-0.71342605	
Spata2		-0.7141051	
Klf16		-0.7143248	
AU022252		-0.71481556	
Parp11		-0.7150758	
Togaram1		-0.71538943	
Arid4a		-0.71541053	
Glyr1		-0.71619636	
Tsfm		-0.71631134	
Pgrmc1		-0.71639264	
Mast3		-0.716411	
Rbm18		-0.7164829	
Pqbp1		-0.7164829	
Lrrc47		-0.7171917	
Smagp		-0.7174843	
Tbl3		-0.71766335	
Yipf4		-0.71769106	
Efl1		-0.7177361	
Gnl3l		-0.71799624	
Mat2b		-0.7180159	
Fat1		-0.7180257	
Pnkp		-0.7180545	
Idh3g		-0.7185648	
Kctd3		-0.71863776	
Fam53a		-0.71877027	
Pkd2		-0.7189917	
Gpalpp1		-0.71900797	
Sh2b1		-0.7190397	
Pgam5		-0.7191891	
Bpnt1		-0.7196074	
Uckl1		-0.72078943	
Fbxl20		-0.72078943	
Slx4ip		-0.72078943	
Dmbt1		-0.7210402	
Copg1		-0.7210777	
Hmgcl		-0.7212595	
Ino80d		-0.72163534	
Fopnl		-0.72193944	
Tmem260		-0.7221409	
Mfn1		-0.72222996	
Hip1r		-0.72259736	
Tbc1d1		-0.7226099	
Bbip1		-0.72317207	
Enoph1		-0.7233588	
Tsen54		-0.7234636	
Ydjc		-0.72370106	
Rab27b		-0.7238363	
Haus8		-0.7242367	
Mfap3		-0.7242367	
Mat2a		-0.72484887	
Cdk2ap1		-0.72515464	
Chrac1		-0.7253049	
Miga1		-0.7253049	
Cenpv		-0.72563887	
Pnkd		-0.725825	
Aldoc		-0.7259236	
Hmg20a		-0.7261111	
Eme2		-0.72624385	
9530068E07Rik		-0.72648054	
Acads		-0.7268417	
Shisa5		-0.72720426	
Cyp2s1		-0.7272707	
Rmdn1		-0.7274429	
Trim39		-0.72755736	
Smim1		-0.72767586	
Pum1		-0.72774893	
Osgep		-0.72782356	
Sec23ip		-0.72797775	
Nup98		-0.72797775	
Etfrf1		-0.72800034	
Socs5		-0.72805744	
Fam172a		-0.72866875	
Faap20		-0.7287164	
Eif2ak4		-0.7287164	
Med17		-0.7289634	
Ranbp2		-0.72906655	
Rhbdd2		-0.72906655	
Eif1b		-0.72918767	
Fpgt		-0.7292263	
Odf2l		-0.7292263	
Pggt1b		-0.7292566	
Caml		-0.72974473	
Polr2c		-0.73012733	
Guk1		-0.73037297	
Dock1		-0.73044825	
Helq		-0.730472	
S100a13		-0.73081464	
Pvr		-0.7308431	
Ttyh2		-0.7308431	
Ccdc181		-0.7311611	
Cgnl1		-0.73132783	
Zdhhc1		-0.7314564	
Aagab		-0.73183054	
Nedd1		-0.7318616	
Aldh18a1		-0.73207945	
Cacfd1		-0.73292726	
Idh2		-0.73308086	
Dcaf6		-0.7331097	
Rptor		-0.73314285	
Bend3		-0.7334263	
Aggf1		-0.7337028	
Sltm		-0.73396486	
B3gat3		-0.73403394	
Tmem33		-0.7342937	
Fchsd2		-0.7343654	
Cwf19l2		-0.73442745	
2310033P09Rik		-0.7344644	
Pycr2		-0.7345295	
Pja2		-0.7345915	
Gas8		-0.73460996	
Zfp664		-0.7349214	
Als2cl		-0.73499	
Ddx42		-0.73528904	
Usp16		-0.73528904	
Pik3ip1		-0.7355612	
Sft2d3		-0.73565423	
Pla2g4a		-0.73603827	
Hdac10		-0.7361374	
Lzic		-0.7364427	
Cib1		-0.7369478	
Zfp672		-0.73699534	
Nos1ap		-0.73709124	
Calm3		-0.7371798	
Nt5c		-0.7373195	
Chd3		-0.7380445	
Acbd5		-0.7380532	
Kxd1		-0.7385446	
Tsr2		-0.7394051	
Mtch1		-0.7395035	
Cog2		-0.7396875	
Trim33		-0.7397904	
Col16a1		-0.74009	
Phkb		-0.74009	
Nfkbiz		-0.74011296	
Coasy		-0.74013746	
Cdyl		-0.74027866	
Mmadhc		-0.74094564	
Vps13b		-0.74096733	
Trmt11		-0.7411381	
Gsdma2		-0.7414181	
R3hdm1		-0.74178976	
Fam114a2		-0.7421315	
Atpaf1		-0.74262905	
Nelfb		-0.7432268	
Dedd		-0.7432268	
Rnpc3		-0.7434719	
Smim14		-0.74391544	
Stoml1		-0.7439586	
Ift46		-0.74418753	
Hmces		-0.74420613	
Cry2		-0.7442643	
Tent4b		-0.7442778	
Fbxo28		-0.74434835	
Krtcap2		-0.74441373	
Ugcg		-0.74444073	
Thap7		-0.7448751	
Smarcal1		-0.7449862	
Alg9		-0.7453427	
Snw1		-0.7453914	
Wdr3		-0.74555737	
Cc2d1a		-0.7455859	
Smad7		-0.7458804	
Rcbtb1		-0.7462245	
Syngr1		-0.7465035	
Zfp511		-0.7467846	
Phka2		-0.7467846	
Agpat2		-0.7471214	
Rock2		-0.747158	
Tcaf1		-0.74767274	
Smc6		-0.7477565	
Sucla2		-0.7488038	
Itsn1		-0.74902314	
Asf1a		-0.74902314	
Vps26b		-0.74909484	
Kmt2c		-0.749243	
Ddx31		-0.7496443	
Glod4		-0.75003946	
Letmd1		-0.751072	
Cdk10		-0.75123054	
Shprh		-0.7513238	
Myg1		-0.75139505	
Fig4		-0.75181633	
Hps4		-0.7518557	
Selenos		-0.7518745	
Thoc5		-0.75199294	
Isoc2b		-0.752105	
Clptm1		-0.75242877	
Hspbp1		-0.7524983	
Ogfod3		-0.7525565	
Ddx46		-0.7526612	
Stx18		-0.75268525	
Smarcc1		-0.7527176	
Smc5		-0.7532109	
Dhx16		-0.7532109	
Orc4		-0.7532109	
Zfr		-0.7533984	
Endov		-0.7537092	
Galnt1		-0.7537604	
Ptges2		-0.7546899	
Fam117b		-0.75471634	
Ipo13		-0.75539136	
Aldh1l1		-0.7554669	
Tmem186		-0.755514	
Slc30a9		-0.7557531	
Ankrd9		-0.7557531	
Ralgapa1		-0.7559421	
Spata6		-0.75661755	
Aco1		-0.757053	
Yeats2		-0.7573866	
Mtmr9		-0.7575111	
Pcca		-0.75755817	
Erf		-0.75796443	
Rap1gap2		-0.7579935	
Ndufa9		-0.7581348	
Prxl2c		-0.75845987	
Poll		-0.7586263	
Abcb6		-0.7588575	
Mettl25		-0.7588575	
Fbp2		-0.7590465	
Ankrd16		-0.7593047	
Cpt2		-0.7594082	
Fam98b		-0.7595155	
Pcsk7		-0.7595439	
Ptdss1		-0.7599056	
Tmem167b		-0.7599056	
Tfdp2		-0.7602577	
Prkag2		-0.76039016	
Tbl1xr1		-0.7610028	
Champ1		-0.76168054	
Akap8		-0.7617081	
Ncoa6		-0.7617868	
Tmem212		-0.7617868	
Fnta		-0.76181674	
Manea		-0.7621599	
Yipf2		-0.7623002	
Nit1		-0.76241904	
Ero1lb		-0.76241904	
Fhl1		-0.76243114	
Ngef		-0.76257175	
Pdgfa		-0.7626624	
Mllt10		-0.7627337	
Zfpl1		-0.76276976	
Ro60		-0.7628165	
Rnaseh2b		-0.76290435	
Fbxw7		-0.7629646	
Nt5dc1		-0.7631168	
Usp22		-0.76385814	
Zfp12		-0.76385814	
Leng8		-0.76410997	
Polr2i		-0.7642911	
Pla2g6		-0.7643693	
Zdhhc3		-0.7645959	
Bicra		-0.7648562	
Usp21		-0.76512426	
Elavl1		-0.76518357	
Sod1		-0.76521367	
Klc4		-0.7652487	
Ppa1		-0.76558906	
Fbf1		-0.7657019	
Bbx		-0.7661974	
Tmem18		-0.766352	
Egr1		-0.76646703	
Selenbp2		-0.76659316	
Msra		-0.76664704	
Tmem208		-0.76666087	
Apobec3		-0.76673204	
Samd9l		-0.76705706	
Rab5b		-0.7671071	
Ccdc58		-0.7671185	
Arfgef1		-0.7672861	
BC052040		-0.76746494	
Zfp318		-0.76781833	
Tmem171		-0.7678937	
Exoc6b		-0.76799196	
Sema4c		-0.7685652	
Tmem109		-0.7686994	
Ccdc57		-0.76884156	
Ccs		-0.76915246	
Lcorl		-0.76915246	
Nop16		-0.7695047	
Mxd4		-0.7697754	
Helz		-0.7697865	
Fgfrl1		-0.76996946	
Fbrs		-0.7703715	
Zbtb40		-0.7707693	
Pnisr		-0.771114	
Tbcel		-0.771114	
Kcnk3		-0.7712189	
Fancc		-0.7712189	
Preb		-0.7714029	
2510002D24Rik		-0.7714663	
Megf8		-0.77155256	
Ptpn3		-0.7720679	
Cnpy2		-0.7721886	
Lin37		-0.77231973	
Nup88		-0.77285814	
Ralb		-0.77325684	
Reep6		-0.7734198	
Ankrd39		-0.773675	
Nudt8		-0.7738078	
Ctc1		-0.77406424	
Cyp39a1		-0.7745103	
Wdr34		-0.77461886	
Tsn		-0.77467227	
Zcchc14		-0.77479047	
Aarsd1		-0.7748852	
Ly6e		-0.7752939	
Orc3		-0.77554727	
Sdhaf2		-0.775931	
Mrrf		-0.7762419	
Tbpl1		-0.77745026	
Chpf2		-0.7778115	
Fabp5		-0.77802235	
Naa30		-0.778072	
Spata13		-0.77811813	
Arhgap39		-0.7788367	
Fubp1		-0.77920616	
Ilvbl		-0.7795513	
Toe1		-0.7799329	
1500011B03Rik		-0.780018	
Dennd6a		-0.78011626	
Rdh13		-0.7802659	
Med29		-0.7803228	
Nsmce2		-0.78099406	
Nans		-0.781012	
Pex2		-0.78102887	
Tent4a		-0.7814308	
Paxx		-0.7817112	
Tmc7		-0.78240854	
Lysmd3		-0.78259474	
Polr3gl		-0.7828039	
Bsg		-0.7829715	
Cyp20a1		-0.7834603	
Armc10		-0.7837358	
Slc25a16		-0.7840832	
Slc26a2		-0.7842796	
Rras2		-0.784515	
P2rx4		-0.7847786	
Zfyve27		-0.7849198	
1810055G02Rik		-0.7849198	
Fyco1		-0.78540593	
Zranb2		-0.7854215	
Hexim1		-0.7859311	
Dusp19		-0.78594774	
Usp12		-0.78594774	
Atraid		-0.7859707	
Chm		-0.7860198	
Rbm14		-0.7861655	
Rpain		-0.7864489	
Fbxo7		-0.78667736	
Hcfc1r1		-0.7867817	
Med25		-0.7870091	
Smurf2		-0.7870811	
Eif4a3		-0.7873119	
Ddt		-0.7876926	
Pou6f1		-0.78840035	
Lamc1		-0.78848517	
Actr1b		-0.7890455	
Agk		-0.78928936	
Ube2g2		-0.7896461	
Trpc4ap		-0.7897368	
Fut11		-0.7897368	
Wdr13		-0.78990704	
Brd1		-0.78992915	
Klhl20		-0.7900521	
Pop4		-0.79022574	
Nbea		-0.7902863	
Lmtk2		-0.79044384	
Eefsec		-0.7905325	
Phf2		-0.79079914	
Scrn2		-0.79088134	
Cnot4		-0.79088134	
Bola1		-0.7909773	
Klhl15		-0.7909773	
Ciao2a		-0.79105633	
Rbl2		-0.7912613	
Aopep		-0.7913941	
Pomgnt1		-0.79187256	
Sbk1		-0.79187256	
Slc39a3		-0.79219514	
Ints6		-0.7928289	
Pprc1		-0.79293925	
Bzw2		-0.7932591	
Pogk		-0.7938529	
Mtrf1l		-0.7938529	
Dvl2		-0.79414487	
Tcaim		-0.79423183	
Rhbdd3		-0.79479	
Smim19		-0.79479	
Slc35f5		-0.7952809	
Rbm4		-0.79540604	
Tbc1d5		-0.7954712	
Iah1		-0.79569423	
Rcan3		-0.79569423	
Gstk1		-0.7965221	
Chkb		-0.79659045	
Zbtb4		-0.7966016	
Dxo		-0.79668957	
Sik3		-0.7968814	
Polg		-0.7974107	
Zscan25		-0.79777646	
Terf2ip		-0.79785883	
Mapre2		-0.79788	
Sephs2		-0.79838586	
Tecpr1		-0.7989258	
Mtmr12		-0.7996038	
Eif2b4		-0.7996449	
Pigt		-0.7997408	
Gan		-0.79995036	
Ccdc32		-0.8002239	
Gramd1b		-0.8007795	
Otud3		-0.80095977	
Smim22		-0.80114037	
N4bp2		-0.80123246	
Laptm5		-0.8014555	
Bckdha		-0.8017094	
Acsf3		-0.8017473	
Scyl1		-0.80243266	
Acadsb		-0.80254793	
Plpbp		-0.80273104	
Zfp688		-0.8028187	
Trrap		-0.80301654	
Tcea2		-0.80301654	
Rfx5		-0.80371416	
Faf2		-0.80406547	
Ankrd46		-0.8044287	
Sae1		-0.80467266	
Slc25a46		-0.8049004	
Pom121		-0.8051816	
Cyb561d1		-0.80567837	
Thumpd3		-0.80567837	
Sfxn1		-0.8058029	
Slc50a1		-0.80615646	
Ttc3		-0.8062	
Mccc1		-0.8062	
Ankdd1b		-0.8063539	
Pspc1		-0.8064708	
Cox16		-0.80811787	
Tbl1x		-0.80812716	
Tm2d3		-0.808307	
Ift57		-0.8083231	
Tex264		-0.8085183	
Proser1		-0.80884564	
Pmm1		-0.80900717	
Cep85		-0.8090689	
Ttc39b		-0.8096255	
Oxld1		-0.8097944	
Dkk3		-0.80985403	
Dop1a		-0.8104007	
Bod1l		-0.8105861	
Tmcc3		-0.8113249	
Pbxip1		-0.8117217	
Dnajc11		-0.8122347	
Cep290		-0.8122585	
Filip1l		-0.812373	
Dym		-0.81244546	
Gpr137		-0.8125997	
Tmc5		-0.81266713	
Jak2		-0.8126775	
C1qtnf4		-0.81287384	
Itm2c		-0.8129	
Fer1l4		-0.81304795	
Camsap3		-0.81315345	
Mst1r		-0.81315345	
Rpusd1		-0.81315345	
Tcf12		-0.81322956	
Add3		-0.8135017	
Poglut1		-0.8136541	
Abcc3		-0.8140002	
Emsy		-0.8141399	
Mmp2		-0.81420815	
Plekha2		-0.81443626	
Ifi27		-0.81452924	
Fip1l1		-0.81466115	
Atf7		-0.8150346	
Sdha		-0.8156427	
Oard1		-0.8157629	
Gpr107		-0.8159467	
Fcf1		-0.8159467	
Sbf2		-0.81657296	
2210016L21Rik		-0.8165941	
Tysnd1		-0.81662863	
2210016F16Rik		-0.81705576	
Fdxr		-0.81717396	
Wipi2		-0.81738275	
Mtrex		-0.8174076	
Scarb2		-0.8174567	
Lrg1		-0.8174975	
Gys1		-0.81775117	
Msrb3		-0.81775117	
Zfp638		-0.8180313	
Arid4b		-0.8181496	
Pof1b		-0.81830597	
Nfx1		-0.8193533	
Dctn1		-0.8196524	
Hps1		-0.8196524	
9-Mar		-0.82000905	
Prpf4b		-0.82032514	
Ift88		-0.82032514	
Tyw3		-0.82105356	
Tk2		-0.8211198	
Dhrs11		-0.82135344	
Sulf2		-0.82171834	
Celf1		-0.8219122	
Fbxo25		-0.8220728	
Zfp526		-0.8220728	
Fancf		-0.82255214	
Card10		-0.8228614	
Tmem63a		-0.8230192	
Fgf2		-0.8230773	
Fam149b		-0.8233592	
Hook2		-0.82425004	
Urgcp		-0.82429403	
Zfp74		-0.82429403	
Fbxo33		-0.8245785	
Ephx4		-0.82478714	
Tbc1d17		-0.82542026	
2310009A05Rik		-0.82635194	
Sirt4		-0.8263815	
Slc25a33		-0.8265571	
Fam204a		-0.82684296	
Mllt6		-0.8268767	
Txnrd2		-0.826955	
Spty2d1		-0.82702565	
Btd		-0.82770467	
Gmppa		-0.8280896	
Nudt16		-0.8287263	
Rnf121		-0.8290423	
Armc8		-0.8290423	
Ssb		-0.8291306	
Mfsd10		-0.8300185	
Kif5b		-0.83042896	
Taf5l		-0.8304664	
Elmod2		-0.8308903	
Msi2		-0.83093727	
Timm8b		-0.8312134	
Mob2		-0.83247036	
Gm7694		-0.8325145	
Kansl3		-0.8327483	
Fh1		-0.83355737	
Nostrin		-0.8346856	
Pak4		-0.8348975	
Wdr76		-0.83496046	
Akap9		-0.835193	
Sap30bp		-0.8352226	
Rpa3		-0.836052	
Ddx49		-0.83620626	
Stam		-0.83686	
Ndufaf7		-0.83713114	
Tmco1		-0.83713114	
Gtf3c6		-0.83734554	
Tln2		-0.8373872	
Ebag9		-0.83785874	
Ephx2		-0.83785874	
Insr		-0.83800507	
Cdipt		-0.8381232	
Nsa2		-0.8381741	
Hmgb1		-0.83818096	
Rere		-0.83830976	
Ift43		-0.83838904	
Slc30a7		-0.8388452	
Rbm7		-0.83890283	
Yme1l1		-0.83905965	
Tgm2		-0.8390978	
Nr3c1		-0.83943397	
Cyp4f13		-0.83971757	
Plekha3		-0.84006137	
Id1		-0.8401775	
Sirt5		-0.8408452	
Fto		-0.84095	
Rtn4ip1		-0.84237313	
Iba57		-0.8424369	
Dnajb4		-0.8425584	
Ehbp1		-0.84272707	
Cmtm4		-0.843	
Wipf2		-0.84405017	
Pld2		-0.84451133	
Uri1		-0.8445248	
Smyd3		-0.84481674	
Abhd16a		-0.8448798	
Ash1l		-0.8450993	
Trip10		-0.84632033	
Rpf1		-0.84632033	
Mrtfb		-0.84632033	
Nprl3		-0.84632033	
Tfcp2		-0.84632033	
Med9		-0.84632033	
Ep400		-0.84632033	
LTO1		-0.84632033	
B3galt6		-0.84632033	
Suco		-0.84632033	
Zfp213		-0.84632033	
Maco1		-0.8472667	
Nfkbil1		-0.84909743	
Frrs1		-0.8493228	
Lrig1		-0.84936076	
Arhgef40		-0.8494397	
Slc39a14		-0.84964067	
Exd2		-0.84965605	
Mtdh		-0.84975123	
Gadd45gip1		-0.84990466	
Zfp507		-0.8501319	
Slc9a8		-0.85025674	
Foxo1		-0.8509727	
Ncoa3		-0.8511213	
Gpatch4		-0.8514272	
Ptpn14		-0.85186917	
Pop7		-0.8519669	
Usp30		-0.85217303	
Xpo7		-0.85224515	
Tbccd1		-0.853174	
Helz2		-0.8532397	
Mtmr6		-0.85358834	
Ubap1		-0.8538935	
H2-M3		-0.8539739	
Cul7		-0.8544758	
Stard3		-0.85470325	
Fndc10		-0.8549206	
Kif16b		-0.8562222	
Bcl7a		-0.85637397	
Golga5		-0.856473	
Pigc		-0.85673696	
Tnrc6b		-0.856851	
Ube2o		-0.85696757	
Lrfn4		-0.857096	
Unc13b		-0.85714734	
Ext2		-0.85720867	
G3bp2		-0.8575768	
Trappc12		-0.8578818	
Stat5a		-0.8580021	
Igsf9		-0.85812503	
Myo1b		-0.8582189	
Leng1		-0.85823363	
Pi4ka		-0.858293	
Dpm1		-0.8585363	
Mpg		-0.85866165	
Fam3b		-0.8596172	
Slc25a22		-0.86025953	
Tasor2		-0.86127067	
Phc3		-0.8622619	
Foxq1		-0.8626838	
Slc39a9		-0.8628896	
Efcab14		-0.8629119	
Foxj3		-0.86366755	
S100a1		-0.8638816	
Washc3		-0.8641159	
Idh3b		-0.86459905	
Mmaa		-0.8646989	
Vps26c		-0.8650569	
Zfp568		-0.86542916	
Cers5		-0.8657602	
Gjb1		-0.8662199	
L3mbtl2		-0.8662199	
Adcy9		-0.8664279	
Nufip1		-0.8666403	
Cdc23		-0.86670184	
Itpr3		-0.866947	
Fam107b		-0.8671317	
