"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","gene_name","status"
3316.23274199327,0.288176201879591,0.13597535567795,0.0327152372658854,0.0471718063269103,"FBgn0001565","Hlc","not_deg"
631.733747007522,-0.399907293382354,0.191255068299634,0.032840706256441,0.0473402855055431,"FBgn0029824","CG3726","not_deg"
41844.7857000653,1.41969458161599,0.893439329292493,0.0329688997865571,0.0475188395453396,"FBgn0035688","fmt","not_deg"
490.492480257453,-0.393143153262424,0.187468836434276,0.0330351929400646,0.0476081399766254,"FBgn0031247","CG11562","not_deg"
1461.71780343931,-0.392270793434798,0.186935199027378,0.0331029582184222,0.0476995382202462,"FBgn0002736","mago","not_deg"
238.319976594421,0.53928909167265,0.261837783549617,0.0331359344201292,0.0477407899137933,"FBgn0050428","CG30428","not_deg"
835.806653334018,-0.219084499645166,0.103391887257801,0.0332090457415359,0.0478398481031309,"FBgn0036020","CG8336","not_deg"
2.94355663959535,1.27589243208145,2.01350783347347,0.0332625306048667,0.047910610788592,"FBgn0039420","CG6154","not_deg"
630.138698674948,-0.363998181314701,0.174200182533154,0.033388990538101,0.0480864527949041,"FBgn0039698","CG7789","not_deg"
22.8748873514564,1.30210484191366,0.780694896373012,0.0334904041000238,0.0482261819040343,"FBgn0030846","CG12992","not_deg"
2.74618066105038,1.14982375827879,2.19951855818215,0.0335965262388905,0.0483726538294018,"FBgn0034996","CG13575","not_deg"
1555.39470255855,-0.324640779335535,0.155414095168349,0.0336624947403105,0.048461281270304,"FBgn0039869","CG1890","not_deg"
2212.00614491903,-0.320304624340374,0.152842024308064,0.0337370935992551,0.0485623083009728,"FBgn0041604","dlp","not_deg"
4.21950993827501,1.60655349154149,1.23602616937008,0.0338095300541776,0.0486601966174951,"FBgn0030904","upd2","not_deg"
45.5765516165818,0.744532355050104,0.378879717953026,0.0338435276081528,0.0487027435304741,"FBgn0053062","CG33062","not_deg"
3712.04414712207,-0.41547866814617,0.199555135632361,0.0338512687560365,0.0487060721902978,"FBgn0026181","Rok","not_deg"
26.3503552172596,0.596804931580468,1.29202971814746,0.0338547124732562,0.0487060721902978,"FBgn0032085","CG9555","not_deg"
