#Diffusion Coefficient in um^2/s; Linear fit performed on the 4 first points of trajectories > 6 points
#Pixel size= .17um ; Frame rate= .03sec
ROI	Trace	D(um2/s)	MSD(0)	MSE
 3	 16721	 .00851609984168014	 .00602625468841636	 .764380775255291
 3	 16815	 1E-05	 .0151491495228397	 .671545480031488
 3	 16881	 1E-05	 .00773145708461684	 .0281887065870732
 4	 16918	 .000369929762669959	 .0103367624454696	 .0581401383755147
 4	 17233	 1E-05	 .011059798537122	 .0485754433955811
 3	 17534	 .322481361224797	 .016021464508625	 .982436825217974
 3	 17551	 1E-05	 .0296978758786655	 .0167097826267845
 3	 17568	 .00348477864710576	 .00603062601554744	 .334961837528421
 3	 17653	 .0017156482295282	 .00833705013604079	 .0683459315860638
 3	 17785	 .0158979139386311	 .00640314670191394	 .883356674743525
 3	 17802	 1E-05	 .0159428242967707	 .740602400931095
 4	 17866	 .000749183884667984	 .0248306219969313	 .000393523001883445
 3	 17923	 1E-05	 .00594948555413562	 .00151340830572866
 3	 18015	 .00284361509910408	 .00734330355954209	 .262149077959003
 3	 18100	 .00981217954569914	 .00713065155235446	 .892733905227643
 3	 18250	 .00124752388091409	 .00531472978921506	 .104513413676724
 3	 18325	 1E-05	 .0138173584262853	 .545664166474309
 3	 18428	 .0023636893862679	 .0145802447136851	 .536840432733019
 3	 18444	 .0254189992480491	 .00832308388687042	 .848720367106746
 3	 18626	 1E-05	 .00985248339375948	 .379944859263676
 3	 18800	 .0570775463353922	 .0510000737803559	 .370424627872136
 3	 18845	 .402453079513971	 .0409978049516726	 .981404576461799
 3	 18876	 .031029285685001	 .0319777256740226	 .73049453720647
 3	 18994	 .0105662081726985	 .0233893468411031	 .677768648501929
 3	 19048	 1E-05	 .0263922581215069	 .201666536467099
 3	 19069	 1E-05	 .0181835164099969	 .581953934477288
 4	 19085	 .00107327632091952	 .0112109665837049	 .0283996382612414
 3	 19124	 .0462196364010331	 .0131672156124265	 .885525193638341
 3	 19507	 .00428380867734606	 .0140615890807761	 .146005361686054
 3	 19532	 .0034000311614363	 .00676681072826427	 .471222364040652
 3	 19676	 .249162050386257	 .0169725606050873	 .619159146373645
 3	 19726	 .024695825865292	 .0482108754551712	 .250742855462794
 3	 19816	 .000382664482476277	 .0194553308691629	 .00293871074762064
 3	 19822	 .136166272192207	-.00154240135921246	 .997249950821542
 3	 19947	 .0176233305188203	 .0246787747680718	 .068262064252534
 3	 19976	 .000493591236720596	 .0124288503781435	 .056731323249517
 3	 20018	 .0141731503210529	 .0233107661780181	 .625545572001294
 3	 20025	 .00424257774005889	 .0690761616104311	 .0519200603070586
 3	 20223	 .0353329261823958	 .0060163930869661	 .993063913515019
 3	 20227	 .0555615174928097	 .0319556383454455	 .651804888519333
 3	 20321	 .0115656792589303	 .043861989298397	 .102723427398297
 3	 20421	 .0129502293974722	 .00619665206514414	 .991116789921111
 3	 20459	 .0170246535980087	 .0103678852752907	 .448031169303689
 3	 20478	 .034627340242849	 .0104525569912061	 .809136014298845
 3	 20546	 .00615185103066634	 .0108335115077726	 .212232888561319
 3	 20575	 .0383552636872681	 .0584886968653546	 .0373806011503494
 3	 20618	 .145871821001347	 .0364778282338931	 .793038964056642
 3	 20704	 .123399022375528	 .00758230473712251	 .972370296413651
 3	 20785	 .0138919027066054	 .0114619607043779	 .666102909678944
 3	 20908	 .0150645690107195	 .0211856735692037	 .385716349418147
 3	 20923	 .662960370388631	 .000604425781906368	 .991598582784535
 3	 21122	 .00341565118212533	 .00833693383212687	 .154941202630593
 3	 21347	 .0557974445184819	 .017221759813042	 .633203807298482
 3	 21402	 .0797322106198567	 .0323083488787878	 .927253355840878
 3	 21674	 1E-05	 .00763410416909784	 .506940747118483
 3	 21714	 .00183022149576142	 .00331166046239113	 .146355149464113
 3	 21722	 .0024842951196662	 .00624173487031541	 .251338343771187
 4	 21730	 1E-05	 .022778622942259	 .00564156389820836
 3	 21737	 1E-05	 .0108928368823955	 .0557308732213844
 3	 21869	 1E-05	 .00946416069652729	 .0231769422388256
 3	 21927	 1E-05	 .0168491728539395	 .393530022936808
 3	 22022	 1E-05	 .0120917122528126	 .314380188440738
 3	 22080	 .0471936062421399	 .0174694000755275	 .879833252210385
 3	 22273	 .0127526720400498	 .0126769287311179	 .861968520219655
 3	 22304	 .108377494040682	 .0361099460783323	 .765214875669504
 3	 22520	 .0575785301553125	 .0397268984555588	 .40125898277365
 3	 22626	 .119874897472629	 .0317706461178915	 .86302290452255
 3	 22715	 .0181336528684736	 .0206070357404724	 .38056155227811
 3	 22753	 .125637977152732	 .0106668897171539	 .924257468860484
 3	 22816	 .027094976493692	 .0690269746569243	 .487406662252512
 3	 22843	 1E-05	 .0263193307848903	 .557032138816708
 3	 22884	 .000602867846092023	 .0107963269975376	 .00137683973632063
 3	 22885	 .0629673950341139	 .0236889538605761	 .816028123680798
 3	 23040	 .0442242836810597	 .0085511485841817	 .805069648581788
 3	 23062	 .084278785767562	 .0100037225357499	 .989719000261894
 3	 23065	 .0117207931778011	 .00704469710889134	 .956705738653303
 3	 23082	 1E-05	 .0757529416552129	 .674685099094332
 3	 23125	 1E-05	 .0483497721519294	 .108978418294251
 3	 23193	 1E-05	 .0069676593208571	 .0620168019176228
 3	 23202	 .0366511075169862	 .0103221246292806	 .974317236723948
 3	 23244	 .0198293293747541	 .0199714469498819	 .122885127372323
 3	 23259	 1E-05	 .0108602359154629	 .00110380777261898
 3	 23467	 .011192183380109	 .00230430241957315	 .825316199918988
 3	 23474	 .0909600448795314	 .00213470367434211	 .816254563908614
 3	 23563	 .0235986498913734	 .00181246587519169	 .966019851099171
 3	 23620	 .028960398688675	 .019013120521271	 .888833853662258
 3	 24004	 1E-05	 .0165805167006396	 .0393947684491196
 3	 24113	 .0693217767833676	 .0111440823603149	 .941447558360895
 3	 24282	 .397168493157886	 .085001531860117	 .847833056830008
 3	 24320	 .149116673964213	 .0153492922682906	 .895313973847702
 3	 24420	 .00355236932493124	 .0219380642910127	 .0598556142476819
 3	 24550	 .0419073449259629	 .0256814618015451	 .823534969199579
 3	 24616	 .0329629835039613	 .0291269450340159	 .696465939787435
 3	 24715	 .00442642364554179	 .00849802067082655	 .8772020383167
 3	 24745	 1E-05	 .0362918320912408	 .207723289376228
 3	 24802	 .0176293298418787	 .0265307130159464	 .41310846073963
 3	 24847	 .172658301871992	 .0134201297499718	 .959016670041948
 3	 24923	 .172008713527155	 .0370676686293552	 .907586800155752
 3	 25021	 1E-05	 .0376468314594366	 .661063723742291
 3	 25093	 2.0600222213321	-.00427005324493947	 .983119831592955
 3	 25172	 1E-05	 .0596725141634441	 .732665815945907
 3	 25208	 .0189839101187063	 .0165867854900013	 .642819928967673
 3	 25261	 .0216844994546931	 .00673569701883496	 .979049806049143
 4	 25326	 1E-05	 .0667888045358071	 .000622558478942992
 3	 25754	 .0523650720571184	 .0964666334822274	 .132955373917901
 3	 25857	 .00526632874420142	 .0121587123609747	 .034548139906285
 3	 25914	 1E-05	 .0111496382261596	 .00229784386398391
 3	 26074	 1E-05	 .0284678502364982	 .584487892797407
 3	 26112	 1E-05	 .309203191058419	 .00565442625325907
 3	 26121	 .00867068210180055	 .00936792077455694	 .885474738542153
 3	 26248	 .996123950027652	 .0226467162267026	 .976402128492874
 3	 26255	 .174500378851658	 .36012133270186	 .0499467595855441
 3	 26532	 1E-05	 .0103115818081921	 .767215208559622
 3	 26567	 .00233205660320741	 .0104916053056416	 .0574718206648975
 3	 26573	 1E-05	 .0154414387527807	 .0216249720692582
 3	 26601	 .00357843937663388	 .00808954559162222	 .169983644262843
 3	 26626	 1E-05	 .0112303083393222	 .0372511853445286
 3	 26717	 .0819968507679125	 .0432459868051587	 .943239384339901
 3	 26728	 .00705780876235838	 .00681962901185999	 .36135388454899
 3	 26737	 .00445251213609877	 .0212093585198708	 .015050169333186
 3	 26759	 .0162483465291051	 .0216709082968553	 .794585586116353
 3	 26812	 .0420282650447017	 .0133370507700979	 .899593928751183
 3	 26849	 .0990715261795216	 .0186447130901215	 .924957302483307
 3	 26896	 .00413064470995155	 .00994583002595769	 .352564946916193
 3	 27063	 .00951592625218465	 .0148784221069356	 .48915311731898
 3	 27120	 1E-05	 .0370913335434103	 .021200307347956
 3	 27130	 .056016673817929	 .00203334214206409	 .924989932829648
 3	 27135	 .000843499236791424	 .0307570128845973	 .00557006301485485
 3	 27282	 .0802918709654773	 .00369635374797688	 .995446364387713
 3	 27349	 .0287633108229988	 .0198063863026196	 .873084456374383
 3	 27542	 .00837637909949715	 .0912118360871383	 .00817789061841367
 3	 27595	 .380828267889529	 .0605245661747232	 .997455793667259
 3	 27755	 1E-05	 .00999658691464582	 .0953020230521652
 3	 27794	 2.26664216518056	-.147478025038938	 .993497768440213
 3	 27821	 .261802094403918	 .0481685047188884	 .337411920031122
 3	 27842	 .309469300685872	 .0667747310657414	 .415377409116098
 3	 27898	 1E-05	 .0105364082734591	 .221688060416161
 3	 27937	 .0108280790483791	 .0112421234520086	 .540319403451798
 3	 28009	 1E-05	 .00734366114916483	 .348686849868713
 3	 28083	 .292755974249879	 .0377703475689872	 .944312095306565
 3	 28109	 .0702626061785789	 .0194361009281087	 .99784721386081
 3	 28362	 .042150503300986	 .0274584031481733	 .523848742977461
 3	 28515	 .013836621976974	 .00481990465830981	 .941940229820727
 3	 28943	 1E-05	 .0199874593539761	 .215622580088568
 3	 29076	 .0040936303388232	 .0161889896039864	 .0515435698183552
 3	 29086	 .0922056012854109	 .329186631826079	 .00831182743901349
 3	 29232	 .000446416685647522	 .0211531779369538	 .00123561363312663
 3	 29318	 1E-05	 .0173850020841123	 .0569231598746329
 3	 29345	 .0131341303381721	 .00882183413606952	 .772868937961523
 3	 29384	 1E-05	 .0108475082794014	 .387908525932707
 3	 29448	 .0418964626703704	 .00939898580218143	 .900943746548518
 3	 29594	 .0129300212364832	 .0143033618527586	 .671934049046507
 3	 29872	 .0111196909064092	 .0115430733543908	 .253860508257832
 3	 30027	 .0163824506149016	 .00318412536259624	 .785256028199936
 3	 30092	 .00572602186549929	 .0110777633608936	 .112703601724725
 3	 30127	 .0854336978978184	 .0162406125719595	 .752459554593508
 3	 30166	 .0190130156800945	 .0163704712924983	 .955862137693567
 3	 30211	 .0105284412577548	 .00878518075332592	 .347131216851306
 3	 30255	 .00776843870734471	 .0167714837153422	 .0475184986607599
 3	 30318	 .000967322572761149	 .00533538385779886	 .165650736403253
 3	 30485	 1E-05	 .0214476702510254	 .586822967217488
 3	 30541	 .00772180680943863	 .0054927079477873	 .956496174371092
 3	 30579	 .00234561577966759	 .0060425993778829	 .0545329917508141
 3	 30679	 .59327917463525	 .136604678282775	 .978209663857012
 3	 30929	 .145529441162764	 .0716895172655024	 .599682267531574
 3	 31089	 .0821467494816575	 .0317186810982962	 .923979547739141
 3	 31185	 .0841892378987747	 .0496894898640713	 .45722489334394
 3	 31304	 .00175168466531717	 .00460352141737902	 .0135216473149856
 3	 31347	 .176442151988996	 .0180300284357664	 .967615314018168
 3	 31471	 1E-05	 .0102104874071446	 .0086084746327465
 3	 31602	 1E-05	 .0113209081993975	 .479173934740179
 3	 31633	 .152952787820909	 .000503460084252665	 .997730872165244
 3	 31842	 .0108379138442362	 .00512215586153842	 .599408895458095
 3	 31909	 .0316825177115271	 .00927557121094687	 .982313021984243
 3	 32023	 .221795496533577	-.0032361078014723	 .997720114590753
 3	 32026	 .332116732326567	 .099597798343463	 .890874344641372
 3	 32110	 1.03308075489405	-.0468501598821377	 .982634261767705
 3	 32128	 1E-05	 .030189379084358	 .711804314690811
 3	 32156	 .575379986578673	 .213446910235294	 .37616836382637
 3	 32280	 1E-05	 .00602888107306129	 .0191817067007678
 3	 32290	 1E-05	 .044737335486845	 3.14351741302898E-05
 4	 10	 .0192781865339071	 .0109567054697845	 .971290929942671
 4	 13	 .12631645595707	 .00468718095937835	 .912342707516316
 5	 27	 .0235270102906388	 .0244891099357408	 .87899527089153
 5	 41	 .00032672967458792	 .00596020398626303	 .00581178685499817
 5	 51	 1E-05	 .0175864071982396	 .239609745456576
 4	 55	 .0043436512523065	 .00618709394453001	 .700326566468605
 5	 68	 .0182690344604918	 .0255618232701712	 .615065079123079
 5	 70	 .312111564826083	-.0144903540202862	 .917663467970498
 5	 73	 .0167860131870474	 .0319057908558713	 .117690322503853
 5	 83	 .0458395743229421	 .0201935234005723	 .865549239024043
 5	 89	 .140518899208267	 .0999635973678249	 .457174834428301
 4	 91	 .00191127917058261	 .00487066574038303	 .781440120679363
 5	 95	 .0132747004269224	 .0104293565302307	 .968559166219586
 5	 104	 .066158283588654	 .0846883941113321	 .308119317405408
 4	 107	 .0609935021686826	 .0236523058112745	 .847497380183219
 5	 110	 .0390306786859963	 .0168208494896261	 .872897089354771
 4	 116	 1E-05	 .014329053914938	 .174171657324433
 5	 122	 .0748944344363987	 .0452722608257593	 .345145550451776
 5	 126	 1E-05	 .0342581718630416	 .340181955586078
 5	 131	 .188209728097014	 .0398643404959144	 .961990469014133
 5	 136	 .116639531847661	 .00853045816529515	 .979217154049599
 5	 162	 .0138984148124335	 .0326174913128932	 .51364659137989
 5	 169	 .0238029093945523	 .054608519183882	 .0843566246107834
 5	 173	 .0757635150565153	 .0890919523770512	 .282741707207324
 5	 184	 .368294776097914	 .0230928737729829	 .972585000021485
 5	 186	 1E-05	 .0781286354598694	 .0888991579114201
 5	 187	 .830851250658036	 .0046156783035013	 .984899152028965
 5	 191	 .00153014667882369	 .0511966681554709	 .00792965246708555
 5	 193	 .000252580387706406	 .0117861974815806	 .00182653269342625
 5	 199	 .2471480381828	 .00311876042106464	 .996462578841935
 5	 200	 .0846258653479122	 .0572727392724383	 .957858300718776
 1	 213	 1E-05	 .0948937009377017	 .0608308529286478
 5	 235	 1E-05	 .0879645823661702	 .633034125577065
 5	 240	 1.18148936609056	-.0883017537709218	 .937977586085449
 5	 244	 .228197790376356	 .0154560330041751	 .938683576347454
 5	 255	 .00177884269333806	 .0597570808410278	 .00111037543879799
 5	 266	 .29984931027415	 .115908058261315	 .29785265867343
 5	 274	 .237168690696298	 .112786993396725	 .746783298172852
 5	 322	 1.11774057571736	 .0224944253883274	 .959859631909963
 5	 329	 .123289966222892	 .0454583315870371	 .838481971054153
 5	 336	 .00469296716882643	 .104465346847942	 .000527374864403019
 5	 341	 .05156850785089	 .0256717313602456	 .329998998917617
 5	 371	 .05326861540245	 .0277413135093762	 .768502348743884
 5	 397	 .0614475836906274	 .0509944008112294	 .768993695907036
 5	 416	 .01856057003735	 .0231243197957641	 .439908487870021
 5	 420	 .132766929804076	 .0659380475911991	 .417898453001042
 5	 427	 .168571652673768	 .0942050979146212	 .508601185568678
 5	 429	 .0815034287202944	 .0242795904431061	 .848389294350764
 4	 439	 .701592388911431	 .0476768972186986	 .825317249422715
 5	 452	 .0817441919433716	 .190018725293098	 .0648871065045247
 5	 472	 .437215919310505	 .0180824697783995	 .77335451848664
 5	 506	 1E-05	 .0352514635498075	 .270338270619243
 4	 518	 1E-05	 .0510637810917149	 .121473976652036
 5	 569	 .113098301468305	 .0372841742668101	 .970387790847
 5	 583	 .410202012431922	 .0665333688858758	 .886532037938785
 5	 607	 .00652230084715794	 .0217919466009562	 .0737070160370394
 4	 616	 1E-05	 .0655176301408728	 .775332011859978
 5	 625	 .108568790232046	 .0362346037407521	 .877272535169968
 5	 627	 .652857956399872	 .218369737223568	 .890996363205805
 5	 635	 1.61626243017385	-.0234067640716701	 .966945177643608
 5	 644	 .393521363289438	 .136390378063313	 .858157392677172
 4	 654	 .110041679548104	 .0161300843875253	 .82846280967115
 5	 685	 .270643103993051	 .0843685483673734	 .845917222642379
 5	 778	 .354674450860399	 .0899383845893866	 .978290292510635
 5	 824	 .0161825600871991	 .00924211902789759	 .506120329336039
 5	 856	 .0554390398247362	 .0203415835416849	 .848211144131613
 5	 875	 1.03450531909307	 .0218417921965316	 .956209993889842
 5	 887	 .242508540204358	 .0343902560408685	 .907235463080055
 4	 899	 .0973891264500533	 .0670291654703873	 .572494179456503
 5	 903	 .456290718517448	-.037445186493849	 .964503034088971
 5	 936	 .296919755593115	 .0145700647925438	 .853128963986969
 5	 966	 1.14339468098369	 .0463705235914155	 .95995628302135
 5	 996	 .0849698073163535	 .0561415819130142	 .74207054808842
 5	 1012	 .140206603188515	 .0334522777266685	 .957479107901183
 5	 1013	 .0197167659668301	 .0653162893715906	 .123742964115972
 5	 1027	 .113314039530889	 .0224414855400811	 .867170071623515
 5	 1111	 .0676942425373094	 .0517382118893721	 .218298610236247
 5	 1120	 1E-05	 .0487533051449966	 .0584098655584857
 5	 1142	 1E-05	 .0592920376749467	 .217083358413963
 5	 1164	 1E-05	 .332131275375874	 .284719572629585
 1	 1211	 .406786854828682	 .0695778361491093	 .994359580833029
 5	 1280	 .974271443183542	-.0098770874609936	 .966784560790198
 5	 1306	 1E-05	 .097044758249014	 .979659292871878
 5	 1315	 1E-05	 .104017622403969	 .197251670486813
 5	 1368	 .168497346129443	 .0369150752874391	 .656990493202026
 5	 1453	 1E-05	 .0710779001666872	 .0011831614720299
 5	 1477	 1E-05	 .153257097940958	 .838795261860509
 5	 1508	 1E-05	 .0243280053818512	 .532987907730565
 5	 1509	 .00489273587541206	 .04616441447218	 .00383945424941901
 4	 1537	 1E-05	 .00698425886031556	 .00603439463608701
 5	 1543	 .165348795512967	 .00433868072091705	 .964151361876291
 5	 1569	 1E-05	 .0147961669546794	 .132330637990078
 5	 1584	 .123007192976699	 .0370837598957118	 .996974419374786
 5	 1589	 1E-05	 .0576776258439048	 .34560263778962
 5	 1591	 .161338362757518	 .122911490086859	 .670037212029955
 5	 1592	 .129450936518005	 .032450780480849	 .97677898588121
 1	 1602	 .0039859819061908	 .0979638729869179	 .000425691111567539
 5	 1625	 .0129994140148292	 .0267684200479859	 .673829458132527
 5	 1627	 .156490155259553	 .0421907895983986	 .924374010131381
 5	 1628	 .281032925874227	 .0127019794586188	 .932181209742575
 5	 1641	 1E-05	 .045348631274344	 .457288584934931
 5	 1717	 .11015953142873	 .0449080578190128	 .738979963106415
 4	 1718	 .183883688453419	 .0681967062360417	 .26414784537552
 5	 1722	 1E-05	 .00904376078442438	 .222838173548789
 5	 1772	 .104050159612516	 .0134393470765867	 .998042784569837
 5	 1823	 .0116177556458603	 .0485878575162272	 .115685784874698
 5	 1824	 .183799111157564	 .0504403698293617	 .988949586131942
 5	 1871	 .206059666939953	 .0644378553601167	 .806225432486935
 5	 1909	 .0616714741783802	 .0354192426371559	 .677951895347799
 5	 1947	 .036654441414687	 .00850873177025817	 .256676882783951
 5	 1962	 .0263677309162673	 .0153567354735569	 .975206927449221
 5	 1986	 1E-05	 .022979726382088	 .15247464473736
 5	 1991	 1E-05	 .0256389814208483	 .382196019549085
 5	 1999	 1E-05	 .0747935201642546	 .36697369596238
 5	 2036	 1E-05	 .0272689794516742	 .0560364935041361
 4	 2058	 .0541711084630962	 .0504900406811917	 .357722569474841
 5	 2063	 .0970172822009518	 .273163356942834	 .0276195998918602
 5	 2070	 .478525774286307	 .0304379426483055	 .953934570813071
 5	 2071	 1E-05	 .0783184535647693	 .633450939426322
 5	 2099	 .0296337399237029	 .00711574036341347	 .903368604452121
 5	 2117	 .0399002065633275	 .012679078024781	 .949736028830727
 5	 2148	 .030490590895903	 .0230014920262699	 .693729102123368
 5	 2202	 .516378700063436	 .049220159883283	 .925164179187999
 5	 2209	 .367611886433458	-.024339547551447	 .994184670447186
 5	 2214	 .0452741581953486	 .0144881547057672	 .673240637085958
 5	 2251	 2.91605547015295	-.307937420167962	 .979728952335728
 5	 2260	 .0606972195307776	 .0466606763720649	 .461701926080795
 5	 2277	 .107540256668827	 .0317592901670139	 .572220297079259
 5	 2293	 .714724526449896	 .206733480944715	 .922707503904753
 4	 2302	 .524046976746577	-.00169919916865547	 .945265248252702
 5	 2317	 1E-05	 .0448468089698621	 .400471639590618
 5	 2322	 .249945053096938	 .142609819251421	 .79675661871654
 5	 2366	 1E-05	 .0470649777125768	 .229290165374352
 1	 2372	 1E-05	 .0596712591321786	 .949566892158463
 4	 2422	 .193651931107045	 .126851933671249	 .802014814275144
 5	 2433	 1E-05	 .0547951352934652	 .459427961658631
 5	 2465	 .124279358626145	 .0387529226082937	 .797877696769858
 5	 2469	 1E-05	 .0202078362954894	 .0385017923883724
 5	 2487	 .0659076003251816	 .000758952444466127	 .802770135664803
 5	 2555	 .054944184906369	 .0520047610524582	 .565940997702042
 5	 2588	 .00382173633131038	 .0238786687949173	 .0754015888717344
 4	 2604	 .126075869209215	 .0208394943768234	 .356978859687447
 5	 2620	 .106055444099928	 .0193725749498292	 .956559190135545
 5	 2652	 .247158908898981	 .0343369048138143	 .775081185385248
 5	 2665	 .0386873740315238	 .022602987206555	 .27988563751862
 5	 2681	 .155674357736206	 .0189298550674284	 .958525163358559
 5	 2682	 1E-05	 .063534007296846	 .326520162119939
 5	 2688	 1E-05	 .0122362918907215	 .83306021593314
 4	 2717	 1E-05	 .0387449929234448	 .477204476577927
 4	 2720	 .0637914661700656	 .0130426269737528	 .59590495430096
 5	 2722	 .212524028076992	 .062803334284654	 .972974641535359
 5	 2738	 .625520398365864	 .271672353978207	 .294398898307072
 4	 2760	 .00285443996612252	 .00541082174416621	 .491901377441322
 5	 2805	 .195919918563011	 .0490926034637855	 .791168137418293
 5	 2817	 1E-05	 .113854012581297	 .0373629336972164
 4	 2820	 .0296784305472799	 .0468159790915898	 .822210389873668
 5	 2864	 .0119617785580494	 .0567028366634191	 .0346680749197877
 5	 2881	 .583007624235256	 .0227960122268773	 .992837509122112
 5	 2892	 1.49087422584344	 .142958119009907	 .971520716772819
 5	 2914	 .14370117463554	 .118940408331639	 .868086767965911
 5	 2997	 .0321225399414073	 .0576310612022616	 .841594759906536
 5	 3018	 .00458777171879875	 .0437540992437838	 .00145609856886153
 5	 3021	 1E-05	 .0409428128460499	 .329484413458893
 5	 3026	 .0560243358992386	 .0416967686399551	 .629223188604007
 5	 3097	 .130161018514856	 .0314461561277057	 .893504544093006
 5	 3109	 .00688930226890253	 .035991085709855	 .0955755771210164
 5	 3139	 .243676291531736	 .0266742479559232	 .986750497234101
 5	 3169	 1E-05	 .0952722579992026	 .749193934919946
 5	 3178	 1E-05	 .372305976387724	 .00587884319392851
 5	 3193	 .000287986211319762	 .0295406784441844	 9.72169324345851E-05
 5	 3196	 1E-05	 .0474779451253018	 .00394437951872451
 5	 3315	 .0291596866391883	 .051435329993707	 .418667533106879
 5	 3318	 1E-05	 .136671190339323	 .807396701501542
 5	 3358	 .0434171463346157	 .012491972584774	 .875950895309364
 1	 3416	 1E-05	 .0822827479467109	 .0470122995524356
 5	 3421	 .032539628363414	 .0361533182380301	 .787726261846969
 5	 3432	 .0552078772543566	 .017331342451867	 .190811457878584
 5	 3497	 1.21282468230732	-.0201852533357003	 .993822964861961
 4	 3574	 .0631214820303624	 .0606445284941658	 .579486758630879
 5	 3621	 2.60343144630831	-.211056004933734	 .954498852874438
 5	 3624	 .0670071076337281	 .0270726024539102	 .196586504323574
 5	 3659	 1E-05	 .215567366683506	 .39646811326014
 5	 3668	 .0610762469871597	 .0296855761615146	 .626468000369162
 5	 3732	 .807938440298859	 .00428733419718842	 .991014262645558
 4	 3747	 1E-05	 .00923898215272464	 .855605513989046
 5	 3766	 1E-05	 .0197340726238685	 .296612422437533
 5	 3768	 .127165831426596	-.00291626455573244	 .952003630541113
 5	 3808	 .0279883537804402	 .0449063830883241	 .476385842054411
 5	 3839	 .0864945331988666	 .0135614149291489	 .995113649567072
 5	 3845	 .450746787655568	-.0397471623025677	 .936745037577341
 5	 3906	 .0436014693003933	 .0284474677909849	 .867900252219095
 5	 3927	 .0256856566530103	 .0262248175051612	 .714381533747403
 5	 3932	 1E-05	 .0302804681715665	 .261397842642788
 5	 4005	 .365651006050341	 .00555221796788319	 .99348263119342
 5	 4042	 1E-05	 .0543017611622674	 .924052436264954
 5	 4086	 .194174497242255	 .0356014462229512	 .894988110389289
 5	 4182	 .00122254251905806	 .00945233561914334	 .00480166249291103
 4	 4197	 .0107782707780639	 .0190021628480213	 .166840132842641
 5	 4204	 .00347133516951359	 .0208588428065074	 .178558195423171
 5	 4222	 1.76118963100766	 .0296088946733131	 .985138036237364
 5	 4238	 1E-05	 .088876175336894	 .165744966544918
 5	 4256	 .0278230680464988	 .0176327519325085	 .889551801171827
 5	 4350	 .917187991548077	-.0542176134601502	 .951111032742817
 5	 4379	 .24557734827212	 .0277365620359704	 .832085183599126
 5	 4381	 1E-05	 .0408425047904611	 .00867834692562963
 5	 4407	 .00408921326715838	 .00773016631106267	 .459846131427179
 1	 4414	 .00771291738164133	 .0245594611819813	 .0394409674953736
 5	 4421	 1E-05	 .0440951566771434	 .257443246619239
 5	 4472	 .0114238555481987	 .00974791376234	 .974381998451216
 5	 4476	 .10494665062219	 .0457858824577749	 .959778731739465
 5	 4500	 .0685117676686353	 .039215916811683	 .874016601435349
 5	 4539	 .458612325698219	 .0692134240886104	 .971735781239123
 5	 4558	 2.00616162873628	-.173220847422752	 .990491350426607
 5	 4640	 1E-05	 .051441315796579	 .825441980002518
 5	 4663	 .0555763462839474	 .043652305871498	 .676861327149353
 5	 4680	 1E-05	 .0321807754696147	 .707081384923646
 5	 4722	 1E-05	 .0368031303631845	 .073317487898775
 1	 4739	 1E-05	 .104837100464784	 .844987083629464
 5	 4790	 .0507584748918621	 .172873995821584	 .0468418081700936
 5	 4852	 1E-05	 .448660049300343	 .555681867629243
 5	 4867	 1E-05	 .150454078908693	 .789146740386241
 5	 4871	 .00520359988521707	 .0232937613944903	 .498619649507331
 1	 4891	 1E-05	 .149197596715021	 .787624755505284
 5	 4894	 .337639565974839	 .22721625358046	 .554544887520867
 5	 4916	 .504194373163158	 .035681315435929	 .719081045183508
 1	 4981	 1E-05	 .0358556078443681	 .653101284934585
 5	 5003	 .0891294145561689	 .0442286352600649	 .83912864348756
 5	 5015	 .310188544559286	 .0598289532497558	 .854121495012077
 5	 5018	 .648732828792731	 .0671768886331896	 .929759695524867
 5	 5035	 .223274850136117	 .08171342699744	 .729575784722883
 4	 5063	 .467995554844497	-.00538827375585135	 .999725746688494
 5	 5071	 1.2605084543708	-.113493699208392	 .958907587029081
 5	 5121	 .00338878897519652	 .0153961489383827	 .489767909541083
 5	 5133	 1E-05	 .0343007833587381	 .133260341134095
 5	 5149	 .0100785811565926	 .011170788417689	 .507808747087932
 1	 5171	 1E-05	 .0470962097662915	 .119903027129663
 5	 5180	 .100911425255105	 .00436284045330051	 .971728137094609
 5	 5228	 .0892074105178082	 .0167369020881797	 .694214805801932
 4	 5239	 1E-05	 .422204947778398	 .430760435350824
 5	 5241	 .00456580631873615	 .0209864267179866	 .448970082157663
 5	 5252	 1E-05	 .0181106472245223	 .0399443436942487
 5	 5258	 1E-05	 .0565729675925257	 .108550389387275
 5	 5274	 1E-05	 .088722016654609	 .280917809384166
 5	 5300	 .0129793628679657	 .0056883631655011	 .30450525029022
 5	 5437	 .338686518167115	 .0167996327603445	 .703957257850342
 5	 5451	 .0433606608979778	 .0165545773978575	 .984012492240404
 5	 5456	 4.90271365672565	-.182961635256972	 .99009883273519
 5	 5475	 .00407236446632167	 .0206258891433735	 .0429379526717408
 5	 5491	 1E-05	 .199471121404568	 .554170378537489
 4	 5503	 .00915659341269129	 .00118381732085233	 .994729722881318
 5	 5513	 .21355039244806	 .105115707218626	 .854983297913163
 5	 5517	 .148963116930196	 .0129436448432819	 .964476042884339
 4	 5536	 .183473924443161	 .00607122588489228	 .99984761350358
 5	 5571	 .0396798165850286	 .0171109239073014	 .283039806238046
 5	 5587	 .0160050708210931	 .0263529294715885	 .647071507047299
 5	 5617	 .0219610151683994	 .0274610989887879	 .924505543305399
